	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	73200
E01	0.010866666666666663	0.0028000000000000247	0.005966666666666676	0.008933333333333321	-0.0067000000000000115	-0.008300000000000002	-0.00326666666666664	-0.010166666666666685	-0.0066000000000000225	-0.009866666666666662	-0.009500000000000036	-0.006933333333333347	-0.004466666666666674	-0.007466666666666677	-0.01686666666666664	-0.006633333333333324	-0.002066666666666661	-0.00953333333333331	0.00020000000000000573	-0.008200000000000013	-0.008066666666666639	-0.006066666666666665	-0.005466666666666675	-0.0007000000000000062	-0.017233333333333323	-0.01150000000000001	-0.007566666666666666	-0.0028666666666666563	-0.007633333333333353	-0.022433333333333333	-0.010833333333333334	-0.005666666666666681	-0.004066666666666635	-0.0058	-0.005566666666666664	-0.007866666666666688	-0.008766666666666645	-0.0067000000000000115	-0.007700000000000012	-0.009666666666666657	-0.010099999999999998	-0.00833333333333336	-0.0096333333333333	-0.01663333333333336	-0.018500000000000016	-0.0131	-0.010066666666666668	-0.007199999999999984	0.0003666666666666818	-0.005666666666666681	-0.008700000000000041	-0.005333333333333329	-0.00786666666666666	-0.012333333333333335	-0.011699999999999988	-0.014400000000000024	-0.015366666666666667	-0.014133333333333331	-0.016866666666666696	-0.014600000000000002	-0.013899999999999996	-0.013766666666666677
E02	0.043066666666666656	0.02260000000000001	0.026466666666666666	0.032333333333333325	0.03989999999999999	0.0421	0.05103333333333335	0.06263333333333335	0.0817	0.08393333333333333	0.10819999999999994	0.12056666666666666	0.12613333333333335	0.1356333333333333	0.15803333333333333	0.17106666666666667	0.19723333333333337	0.21956666666666666	0.22390000000000002	0.246	0.2924333333333333	0.3017333333333333	0.3492333333333333	0.3817999999999999	0.4251666666666667	0.4437	0.5243333333333333	0.5465333333333333	0.6026666666666667	0.6423666666666666	0.6974666666666667	0.7907333333333333	0.8113333333333334	0.9032000000000001	0.9866333333333335	1.0432333333333335	1.0698333333333332	1.1624999999999999	1.204	1.3000333333333334	1.3757000000000001	1.3834666666666666	1.4848666666666666	1.5516666666666667	1.5859	1.6599000000000002	1.6863333333333332	1.7898	1.7284666666666668	1.8833333333333335	1.8969999999999998	1.9899666666666667	2.003233333333333	1.9803666666666666	2.0034	2.1452	2.0868333333333333	2.117566666666667	2.224133333333333	2.0664	2.1914	2.1988333333333334
E03	0.04596666666666667	0.014300000000000007	0.006566666666666665	0.016133333333333333	0.016699999999999993	0.02149999999999999	0.02363333333333334	0.037633333333333324	0.050299999999999956	0.06833333333333333	0.12189999999999998	0.14096666666666668	0.21283333333333335	0.2414333333333333	0.3198333333333334	0.25126666666666664	0.23383333333333334	0.2978666666666667	0.26880000000000004	0.2612	0.30533333333333335	0.3320333333333333	0.36293333333333333	0.4003	0.4449666666666666	0.47750000000000004	0.5606333333333333	0.6060333333333333	0.6762666666666667	0.7089666666666666	0.8102666666666667	0.8905333333333334	0.9493333333333334	1.0194999999999999	1.1053333333333333	1.1790333333333334	1.2224333333333333	1.3162	1.3964999999999999	1.4413333333333334	1.516	1.5434666666666668	1.6442666666666665	1.6968666666666667	1.7373	1.8049000000000002	1.822733333333333	1.8922	1.8774666666666664	1.9942333333333335	2.0532	2.105166666666667	2.135733333333333	2.0863666666666667	2.2147	2.2874	2.319033333333333	2.1921666666666666	2.356333333333333	2.1397	2.3024	2.4877333333333334
E04	0.019666666666666652	0.014266666666666677	0.0275333333333333	0.03183333333333335	0.02096666666666666	0.017666666666666664	0.022266666666666657	0.030700000000000005	0.03650000000000003	0.04920000000000002	0.08763333333333331	0.11309999999999998	0.19366666666666663	0.26306666666666667	0.24893333333333334	0.3117	0.34970000000000007	0.06226666666666658	0.06933333333333336	0.12186666666666662	0.18330000000000002	0.25560000000000005	0.25266666666666665	0.3107	0.2991	0.3087666666666667	0.3534	0.4020000000000001	0.4316333333333333	0.4426666666666666	0.5108666666666666	0.5561666666666667	0.6299999999999999	0.6248	0.6933666666666668	0.7681333333333334	0.8114666666666668	0.8536666666666667	0.9178666666666665	0.9485333333333333	0.9744333333333334	1.0198999999999998	1.0532666666666666	1.0978999999999999	1.1146666666666665	1.1772666666666667	1.1942333333333335	1.2283666666666666	1.2186666666666666	1.2931666666666666	1.3147000000000002	1.3703999999999996	1.3493999999999997	1.3939	1.4624000000000001	1.4904000000000002	1.4855	1.4710333333333336	1.5295333333333332	1.4000333333333335	1.5577333333333332	1.6855666666666669
E05	0.015266666666666678	0.004633333333333323	0.0015000000000000013	0.005299999999999971	0.015266666666666678	0.016300000000000037	0.009933333333333322	0.020366666666666672	0.026133333333333342	0.02416666666666667	0.03700000000000003	0.053666666666666696	0.06876666666666664	0.08993333333333331	0.04843333333333333	0.12336666666666674	0.1881666666666666	-0.11433333333333318	-0.1397666666666667	-0.16283333333333327	-0.1467666666666667	-0.1030333333333332	0.013800000000000034	-0.0009000000000000119	0.01093333333333335	0.012433333333333296	0.041266666666666674	0.04500000000000015	0.030033333333333356	0.0003999999999998449	0.04123333333333323	0.03363333333333329	0.04856666666666665	0.04133333333333322	0.04273333333333329	0.03249999999999997	0.03269999999999995	0.029200000000000115	0.05496666666666683	0.044633333333333525	0.025299999999999878	0.06303333333333327	0.036966666666666814	0.02286666666666659	0.0325333333333333	0.03579999999999983	0.04106666666666681	0.036633333333333296	0.02629999999999999	0.05689999999999973	0.04163333333333341	0.0730333333333335	-0.06883333333333352	-0.005466666666666953	0.028499999999999748	0.05349999999999966	0.021366666666666756	-0.07719999999999994	0.029100000000000126	-0.06876666666666686	-0.007000000000000117	0.08150000000000013
E06	0.001966666666666672	-0.0014666666666666717	0.004500000000000004	0.010899999999999965	0.017766666666666653	0.007800000000000029	-0.0014666666666666717	0.004666666666666652	-0.0054666666666666475	-0.01423333333333332	-0.012799999999999978	0.0025666666666666615	0.005966666666666676	0.002933333333333288	0.003233333333333366	0.12016666666666675	0.3693666666666665	0.26826666666666665	0.3882333333333333	0.2587666666666667	0.1727333333333333	-0.07663333333333322	0.01319999999999999	0.019100000000000006	0.022333333333333316	0.04153333333333331	0.023766666666666714	0.04510000000000014	0.04713333333333325	0.010099999999999887	0.033333333333333215	0.02073333333333338	0.053066666666666595	0.05003333333333315	0.05233333333333312	0.05459999999999998	0.060699999999999976	0.05270000000000019	0.05026666666666668	0.05133333333333345	0.057499999999999885	0.05433333333333312	0.05396666666666672	0.02936666666666654	0.036733333333333285	0.0501999999999998	0.038866666666666605	0.06743333333333346	0.05719999999999992	0.03949999999999987	0.06783333333333319	0.02753333333333341	0.027266666666666328	-0.010266666666666868	0.04709999999999992	0.0371999999999999	0.11046666666666649	-0.08400000000000007	-0.013299999999999645	-0.03136666666666699	0.006199999999999761	-0.03169999999999984
E07	0.00466666666666668	-0.00466666666666668	0.0012000000000000066	-0.006800000000000028	-0.0056333333333333235	-0.0069999999999999785	-0.004866666666666658	-0.007733333333333342	-0.012766666666666648	-0.015533333333333343	-0.018699999999999994	-0.008833333333333304	-0.03483333333333333	-0.016566666666666674	0.029133333333333344	0.0843666666666667	0.16406666666666658	0.13626666666666676	0.17613333333333336	0.1207666666666668	0.06253333333333333	-0.050933333333333275	0.0041999999999999815	0.03260000000000007	-0.013366666666666638	0.0029333333333333433	-0.02423333333333333	-0.016599999999999837	-0.0073666666666667435	-0.01330000000000009	-0.015566666666666729	-0.009166666666666656	-0.017133333333333223	-0.003066666666666773	0.005633333333333157	-0.01980000000000004	-0.0029000000000001247	-0.0028999999999999027	-0.008033333333333115	-0.00876666666666659	-0.0013000000000000789	-0.003166666666666762	-0.0006333333333332636	-0.008133333333333548	-0.010366666666666635	-0.021700000000000275	-0.0004333333333332856	0.016233333333333322	-0.01980000000000004	0.0002999999999997449	0.009133333333333216	-0.021566666666666734	-0.029433333333333422	-0.04926666666666657	-0.04390000000000027	0.023499999999999854	-0.03313333333333324	-0.11739999999999995	-0.09949999999999992	-0.08006666666666673	-0.025500000000000078	-0.04239999999999977
E08	0.017166666666666663	-0.0024666666666666726	0.0006000000000000172	0.006899999999999962	0.011366666666666664	0.014800000000000035	0.015933333333333327	0.015566666666666645	0.027733333333333332	0.03206666666666669	0.052800000000000014	0.06056666666666666	0.09816666666666668	0.1207333333333333	0.04813333333333336	0.16466666666666674	0.08006666666666662	-0.01873333333333327	-0.1518666666666667	-0.13613333333333322	-0.14126666666666676	-0.07303333333333328	-0.007600000000000051	-0.0047999999999999154	0.021233333333333326	0.020333333333333314	0.023666666666666725	0.03380000000000016	0.016633333333333278	0.015499999999999847	0.03423333333333323	0.054233333333333245	0.024766666666666604	0.04943333333333322	0.010733333333333261	0.03959999999999986	0.03689999999999993	0.02750000000000008	0.036966666666666814	0.046733333333333515	0.022499999999999964	0.048433333333333106	0.03846666666666665	0.009166666666666545	0.01853333333333329	0.024499999999999744	0.023466666666666747	0.022433333333333305	0.026499999999999968	0.040200000000000014	0.033433333333333426	0.01863333333333328	-0.004333333333333744	0.07243333333333313	-0.032200000000000006	0.03329999999999966	-0.005633333333333379	0.026699999999999946	0.039000000000000146	-0.046866666666666834	0.08509999999999973	-0.030899999999999483
E09	-0.009733333333333316	-0.0004666666666666708	-0.006399999999999989	0.0008999999999999841	-0.003933333333333344	0.001500000000000029	0.011633333333333329	0.008766666666666673	0.0005333333333333301	-0.014033333333333342	-0.01689999999999997	-0.013833333333333309	-0.05513333333333337	-0.08756666666666668	-0.10386666666666666	-0.08023333333333332	-0.011233333333333428	-0.12773333333333325	0.6068333333333332	0.8061666666666668	0.7687333333333334	0.7885666666666669	0.03720000000000001	-0.04789999999999994	-0.037766666666666726	-0.04166666666666663	-0.009233333333333316	-0.0015999999999998238	-0.010466666666666735	-0.023400000000000087	-0.026166666666666782	-0.05366666666666664	-0.03193333333333326	-0.032666666666666844	-0.03926666666666678	-0.017200000000000104	-0.040100000000000025	-0.033399999999999874	-0.03173333333333317	-0.01086666666666658	-0.04600000000000004	-0.0073666666666667435	-0.009433333333333183	-0.04743333333333344	-0.02516666666666656	-0.008500000000000174	-0.024733333333333274	-0.020266666666666655	-0.04420000000000002	-0.011900000000000244	0.004033333333333555	-0.033266666666666556	-0.03843333333333376	0.02203333333333335	-0.047800000000000065	-0.024700000000000166	-0.010033333333333339	-0.01440000000000019	-0.03509999999999991	-0.09776666666666678	-0.01650000000000018	-0.10429999999999984
E10	0.065	0.02313333333333331	0.011766666666666675	0.012233333333333346	0.021800000000000014	0.02313333333333334	0.037099999999999994	0.04613333333333333	0.054800000000000015	0.07343333333333332	0.09503333333333333	0.1549666666666666	0.17470000000000002	0.2673333333333333	0.2916666666666667	0.22193333333333332	0.21906666666666666	0.23103333333333334	0.24846666666666664	0.29233333333333333	0.2945333333333333	0.3121333333333334	0.33109999999999995	0.34120000000000006	0.40726666666666667	0.4181	0.4860333333333333	0.5439333333333334	0.5530333333333334	0.6440333333333333	0.6742	0.7550666666666667	0.7854	0.8534333333333334	0.9232333333333332	0.9715666666666666	1.0365333333333333	1.1181	1.2184000000000001	1.2654666666666667	1.3048	1.3809	1.4617333333333333	1.5088333333333335	1.5645333333333333	1.6269	1.6767	1.6924000000000001	1.7348000000000001	1.7898666666666665	1.8786666666666667	1.8828000000000003	2.005533333333333	2.0343999999999998	1.9894333333333334	2.0736333333333334	2.1134333333333335	2.1356666666666664	2.1988333333333334	1.9864000000000002	2.1610666666666667	2.2035666666666667
E11	0.06289999999999998	0.056933333333333336	0.07246666666666668	0.02263333333333334	0.039600000000000024	0.05353333333333335	0.06260000000000002	0.050233333333333324	0.07799999999999999	0.06853333333333331	0.11123333333333332	0.12806666666666663	0.13830000000000003	0.1529333333333333	0.15626666666666666	0.16173333333333334	0.17316666666666666	0.16103333333333333	0.18786666666666665	0.24463333333333334	0.24643333333333337	0.28193333333333337	0.33030000000000004	0.3547	0.3403666666666667	0.34520000000000006	0.38473333333333337	0.40813333333333335	0.4338333333333334	0.45033333333333336	0.5292	0.5775666666666667	0.6481	0.7170333333333334	0.7373333333333333	0.7994666666666667	0.8299333333333333	0.9172999999999999	0.9768000000000001	1.0347666666666666	1.0693	1.1386	1.2147333333333334	1.2655333333333334	1.3206333333333333	1.3769	1.4822	1.4754	1.514	1.5694666666666666	1.6423666666666668	1.6438000000000001	1.7413333333333334	1.7493	1.7282333333333333	1.8114333333333332	1.8959333333333332	1.8926666666666667	1.9402333333333335	1.85	1.9412666666666667	1.9971666666666665
E12	-0.006000000000000005	-0.02836666666666668	-0.024333333333333318	-0.020366666666666672	-0.020899999999999974	-0.02576666666666666	-0.0189	-0.022766666666666685	-0.0189	-0.021266666666666684	-0.022866666666666674	-0.01773333333333335	-0.02479999999999999	-0.018966666666666687	-0.026633333333333342	-0.018666666666666665	-0.021633333333333338	-0.016466666666666657	-0.01853333333333332	-0.010766666666666674	-0.006266666666666643	-0.00436666666666663	-0.009700000000000014	-0.011300000000000004	-0.008633333333333326	-0.014899999999999997	-0.002066666666666661	-0.018066666666666648	-0.013866666666666638	-0.009866666666666635	-0.007599999999999996	-0.01253333333333334	-0.005999999999999978	-0.011566666666666642	-0.006566666666666693	-0.0030333333333333323	-0.023866666666666675	-0.008900000000000019	-0.018699999999999967	-0.017533333333333345	-0.026400000000000035	-0.026100000000000012	-0.02886666666666665	-0.02786666666666665	-0.019466666666666688	-0.010299999999999976	-0.00410000000000002	-0.004699999999999982	-0.009399999999999992	-0.008833333333333332	-0.009733333333333344	-0.011100000000000027	-0.00986666666666669	-0.010300000000000004	-0.012366666666666665	-0.012866666666666665	-0.010566666666666669	-0.00743333333333332	-0.01156666666666667	-0.0116	-0.00843333333333332	-0.0065333333333333354
F01	-0.010800000000000004	-0.012233333333333318	-0.011133333333333328	-0.0010666666666666602	0.002366666666666656	0.00683333333333333	-0.0021000000000000185	0.0031333333333333213	-0.00040000000000001146	0.0065333333333333354	0.002133333333333348	-0.007433333333333347	-0.0006000000000000172	0.0048000000000000265	0.007533333333333309	-0.002599999999999991	-0.006933333333333347	0.0010333333333333028	-0.008066666666666666	-0.0052666666666666695	-0.001266666666666666	-0.0003333333333333244	0.0007333333333333358	-0.0025000000000000022	6.666666666665932e-05	-0.0008999999999999564	0.0022000000000000075	0.002233333333333337	0.004399999999999987	0.013033333333333341	0.010766666666666674	0.0058	0.008500000000000008	0.004866666666666658	0.003333333333333355	0.003666666666666679	-0.0008666666666666822	-0.005433333333333318	-0.0027666666666666673	0.0011999999999999789	0.004466666666666674	0.005166666666666625	0.0012000000000000066	0.0049000000000000155	0.005633333333333351	0.007766666666666672	0.010599999999999998	0.006766666666666643	-3.333333333332966e-05	0.0058	0.005133333333333351	0.0005333333333333301	0.0035333333333333328	0.008099999999999996	0.006200000000000011	0.008666666666666684	0.012766666666666676	0.008166666666666655	0.012466666666666681	0.013833333333333309	0.013366666666666666	0.016033333333333316
F02	0.0475	0.019166666666666693	0.03826666666666667	0.031133333333333346	0.03576666666666664	0.04923333333333332	0.05509999999999998	0.0691333333333333	0.0796	0.10743333333333335	0.13253333333333336	0.13756666666666664	0.15080000000000002	0.17010000000000003	0.1839333333333333	0.19249999999999998	0.20776666666666666	0.2269333333333333	0.24333333333333332	0.27263333333333334	0.2976333333333333	0.33576666666666677	0.3745333333333333	0.38959999999999995	0.43876666666666664	0.4840000000000001	0.5422	0.5654333333333333	0.6264	0.6946333333333333	0.7469666666666667	0.7947	0.8364	0.9117666666666667	0.9989333333333333	1.0824666666666665	1.1459333333333332	1.1983666666666668	1.2305333333333333	1.3294	1.3917666666666668	1.4479666666666666	1.5382	1.5927	1.6364333333333332	1.7077666666666667	1.7439	1.8231666666666666	1.8168666666666666	1.8948999999999998	1.9667333333333332	2.0120333333333336	2.1238333333333332	1.9952999999999999	2.1018999999999997	2.1481666666666666	2.2419666666666664	2.282366666666667	2.274966666666667	2.118033333333333	2.2501666666666664	2.2871333333333332
F03	0.0553	0.017366666666666697	0.013066666666666671	0.02043333333333333	0.02946666666666664	0.03433333333333333	0.04469999999999999	0.06143333333333331	0.0665	0.07883333333333334	0.12863333333333335	0.15666666666666665	0.19559999999999997	0.24920000000000003	0.33433333333333326	0.2872	0.2685666666666667	0.29903333333333326	0.27503333333333335	0.28983333333333333	0.3280333333333334	0.39646666666666674	0.35683333333333334	0.3961	0.45156666666666667	0.46930000000000005	0.5706	0.6057333333333333	0.6283	0.7265333333333334	0.7747666666666667	0.8507	0.9235	1.0099666666666667	1.0837333333333334	1.1332666666666666	1.2155333333333334	1.2719666666666667	1.3680333333333332	1.3961999999999999	1.4770666666666667	1.5079666666666667	1.5996000000000001	1.6476	1.6882333333333333	1.7390666666666668	1.769	1.8672666666666666	1.8585666666666667	1.943	1.9870333333333334	2.0796333333333337	2.1344333333333334	2.0465999999999998	2.1624	2.2157666666666667	2.2814666666666668	2.321266666666667	2.239466666666667	2.231533333333333	2.3669666666666664	2.3616333333333333
F04	0.03430000000000001	0.004600000000000021	0.0027666666666666673	0.0013000000000000234	0.007566666666666638	0.010199999999999987	0.013266666666666677	0.02423333333333333	0.026100000000000012	0.041299999999999976	0.07260000000000003	0.09120000000000003	0.14843333333333336	0.1942333333333333	0.2599666666666667	0.23103333333333337	0.20810000000000006	0.07890000000000003	0.1047999999999999	0.15333333333333327	0.16526666666666673	0.2022	0.2633666666666667	0.26396666666666674	0.30156666666666665	0.31309999999999993	0.37396666666666667	0.4086666666666666	0.4252000000000001	0.46213333333333345	0.5007	0.5551000000000001	0.6185333333333334	0.6612666666666667	0.7148000000000001	0.7544000000000001	0.7988666666666666	0.8672333333333334	0.9164	0.9334000000000001	0.9934333333333333	1.0086666666666666	1.0579666666666667	1.1133000000000002	1.1201666666666665	1.1478666666666668	1.184	1.2183333333333333	1.2125333333333335	1.2920666666666665	1.3238999999999996	1.4045999999999998	1.4424666666666668	1.3773666666666666	1.4880666666666666	1.5088666666666666	1.605066666666667	1.5772666666666666	1.4804333333333335	1.4842999999999997	1.520433333333333	1.5480666666666667
F05	0.001799999999999996	-0.004266666666666669	0.005999999999999978	0.006166666666666681	0.011266666666666647	0.003433333333333344	0.006399999999999989	0.008899999999999991	0.019100000000000006	0.0026333333333333764	0.021133333333333393	0.029166666666666674	0.040999999999999925	0.02306666666666668	0.008299999999999974	0.011966666666666681	-0.03713333333333335	0.005266666666666531	-0.02410000000000012	-0.061900000000000066	-0.05896666666666661	0.02629999999999999	0.02173333333333327	0.02086666666666659	0.02059999999999995	0.03366666666666651	0.062000000000000055	0.019200000000000106	0.02206666666666668	-0.006366666666666743	0.024699999999999944	-0.01193333333333324	-0.0014666666666667272	0.005800000000000027	-0.02046666666666641	-0.0075666666666669435	-0.012166666666666437	-0.026933333333333476	-0.02523333333333344	-0.027466666666666528	-0.043500000000000094	-0.015300000000000091	-0.026133333333333342	-0.014266666666666428	-0.04146666666666654	-0.033399999999999874	-0.05413333333333337	-0.0410333333333337	-0.04699999999999993	-0.049866666666666504	-0.017799999999999816	0.016900000000000137	-0.033033333333333914	0.00943333333333296	0.054300000000000015	0.009300000000000086	-0.057766666666666744	0.09753333333333325	-0.06159999999999988	0.05610000000000026	0.03949999999999987	-0.02883333333333349
F06	-0.006099999999999994	-0.011166666666666658	-0.00030000000000002247	-0.0003333333333332966	0.010066666666666668	0.004233333333333367	0.00269999999999998	0.0058	0.011699999999999988	0.016733333333333378	0.027333333333333376	0.021366666666666645	0.023299999999999932	0.01156666666666667	0.0020999999999999908	0.007966666666666677	-0.012433333333333407	0.12766666666666637	0.08949999999999991	0.037799999999999945	0.07653333333333334	0.014700000000000046	0.055433333333333334	0.009566666666666612	0.025899999999999923	0.028666666666666507	0.024700000000000055	0.013700000000000045	0.016966666666666685	0.042033333333333256	0.048799999999999955	0.04106666666666681	0.052033333333333154	0.0363	0.052433333333333554	0.03923333333333301	0.05763333333333365	0.05146666666666655	0.05676666666666663	0.057733333333333414	0.03789999999999982	0.07210000000000005	0.035566666666666524	0.061933333333333396	0.050933333333333275	0.04100000000000015	0.03716666666666657	0.05436666666666645	0.017000000000000126	0.03153333333333341	0.07889999999999997	0.053600000000000314	0.0660666666666665	0.09913333333333307	0.07799999999999985	0.05810000000000004	0.052133333333333365	0.19463333333333344	0.043400000000000105	0.15420000000000034	0.05679999999999996	0.03386666666666649
F07	-0.008300000000000002	-0.0009666666666666712	-0.001600000000000018	-0.00163333333333332	-0.0012333333333333363	0.006733333333333341	0.008199999999999985	0.005599999999999994	0.009799999999999975	0.016833333333333367	0.015733333333333377	0.009666666666666657	0.005799999999999916	-0.008733333333333315	-0.02080000000000004	-0.04793333333333338	-0.0830333333333334	0.04656666666666642	-0.009700000000000042	-0.005400000000000071	0.026633333333333398	0.05740000000000001	0.0013333333333332975	0.0076666666666665995	0.012099999999999889	-0.015233333333333432	-0.012699999999999934	-0.015799999999999925	-0.019333333333333313	-0.019266666666666765	-0.02290000000000003	-0.01193333333333324	-0.029966666666666808	-0.02729999999999988	-0.04166666666666652	-0.028866666666666818	-0.02716666666666634	-0.04193333333333338	-0.03323333333333345	-0.01946666666666652	-0.012700000000000156	-0.02400000000000002	-0.03983333333333339	-0.027966666666666473	-0.023366666666666536	0.000700000000000145	-0.042233333333333345	-0.027033333333333687	-0.0026999999999999247	-0.02536666666666676	-0.011299999999999866	-0.008099999999999774	-0.014833333333333698	0.029133333333333233	-0.033399999999999874	-0.062100000000000044	-0.012466666666666626	0.05683333333333351	0.007800000000000029	0.07679999999999998	-0.01750000000000007	0.015766666666666485
F08	-0.0068999999999999895	-0.015466666666666656	-0.009500000000000036	-0.0023333333333332984	0.005066666666666664	-0.0007666666666666377	-0.0011000000000000176	0.003400000000000014	0.009499999999999953	0.013433333333333408	0.011033333333333395	0.004666666666666652	0.011199999999999932	0.019766666666666655	0.007399999999999962	-0.014533333333333398	-0.1929333333333334	-0.1245333333333336	-0.24260000000000004	-0.1926000000000001	-0.17476666666666663	-0.02639999999999998	-0.016866666666666696	-0.04323333333333346	-0.019200000000000106	-0.0013333333333335196	0.022700000000000053	0.0047000000000000375	0.02416666666666667	0.043133333333333246	0.0242	0.025866666666666704	0.030333333333333323	-0.0035000000000000586	0.028433333333333533	0.05093333333333305	0.020433333333333525	-0.0015333333333333865	0.04596666666666671	0.03303333333333347	-0.0039000000000002366	0.00770000000000004	0.0077666666666666995	0.006033333333333557	0.005133333333333434	0.02650000000000019	-0.004833333333333467	0.012566666666666393	0.013699999999999823	0.024533333333333296	-0.0501999999999998	0.020300000000000207	0.02026666666666621	0.044233333333333125	-0.10619999999999985	-0.12029999999999985	-0.0559666666666665	0.021733333333333604	0.029300000000000104	0.059100000000000374	-0.006200000000000205	-0.19093333333333318
F09	-0.002700000000000008	-0.007566666666666666	-0.010100000000000026	-0.0014333333333333143	-0.0002333333333333354	-0.007466666666666649	0.005299999999999971	0.0126	0.01589999999999997	0.00823333333333337	0.036833333333333385	0.02636666666666665	0.040099999999999913	-0.0037333333333333107	0.0040000000000000036	-0.03173333333333339	-0.27243333333333336	-0.4599333333333335	-0.3616000000000001	-0.24480000000000002	-0.21406666666666663	-0.10939999999999994	-0.013666666666666716	-0.09853333333333336	-0.014900000000000024	-0.009033333333333449	0.02090000000000003	0.009100000000000108	-0.006733333333333369	-0.017166666666666774	-0.022300000000000098	-0.038733333333333175	-0.02856666666666674	-0.047599999999999865	-0.06646666666666645	-0.04056666666666686	-0.03966666666666652	-0.06063333333333332	-0.07143333333333346	-0.04506666666666659	-0.05640000000000023	-0.04180000000000006	-0.04023333333333334	-0.06296666666666662	-0.07776666666666654	-0.05679999999999974	-0.05843333333333334	-0.043533333333333646	-0.05689999999999995	-0.053166666666666806	-0.07469999999999999	-0.043099999999999916	-0.06533333333333369	-0.015066666666666784	-0.16210000000000013	-0.13859999999999983	-0.1568666666666667	0.02213333333333356	-0.028000000000000025	0.027200000000000113	-0.07100000000000017	-0.19563333333333333
F10	0.05956666666666667	0.035433333333333344	0.02426666666666666	0.01896666666666666	0.007733333333333342	0.022233333333333327	0.03153333333333333	0.042800000000000005	0.0626666666666667	0.08593333333333333	0.11653333333333332	0.11726666666666666	0.1415666666666667	0.188	0.17950000000000002	0.1893	0.18833333333333332	0.21530000000000002	0.2243333333333333	0.24423333333333336	0.27763333333333334	0.2925333333333333	0.3486666666666667	0.35693333333333344	0.40826666666666667	0.43513333333333337	0.46953333333333336	0.5437666666666666	0.5437000000000001	0.6415333333333333	0.6740666666666667	0.7498	0.8108333333333334	0.8679666666666667	0.9713666666666667	1.0012666666666667	1.0946333333333333	1.1666333333333334	1.2298666666666667	1.3026333333333333	1.3532666666666668	1.4040333333333332	1.4995	1.5663333333333334	1.5796999999999999	1.6505333333333334	1.7081	1.7333666666666667	1.7765333333333335	1.8352666666666668	1.8822333333333334	1.9505666666666668	2.0173666666666668	2.015	1.9831999999999999	2.0543666666666667	2.0918666666666668	2.1834333333333333	2.2366333333333333	2.128433333333333	2.2068666666666665	2.2026333333333334
F11	0.06136666666666667	0.04523333333333335	0.03946666666666665	0.05396666666666666	0.047533333333333344	0.05913333333333334	0.06443333333333331	0.08560000000000001	0.09706666666666669	0.11763333333333334	0.11103333333333332	0.12326666666666666	0.1309666666666667	0.13549999999999995	0.15930000000000002	0.1727	0.18323333333333333	0.21020000000000003	0.23303333333333334	0.22393333333333332	0.26353333333333334	0.2707333333333334	0.3022666666666667	0.3067333333333334	0.3544666666666667	0.3661333333333334	0.40413333333333334	0.41256666666666664	0.4677	0.5150333333333333	0.5621666666666667	0.6072000000000001	0.6378333333333334	0.7124666666666667	0.7628666666666667	0.8235666666666667	0.8677333333333332	0.9154333333333333	1.0282666666666667	1.0569333333333333	1.1249666666666667	1.1779333333333333	1.2321	1.2986333333333333	1.3277	1.4158333333333333	1.4563	1.4869666666666668	1.5275333333333334	1.5915666666666668	1.6453333333333333	1.6589666666666667	1.7263666666666666	1.74	1.7276	1.7939666666666667	1.8595666666666668	1.8988333333333334	1.9168333333333334	1.8834333333333333	1.9531666666666665	1.9544333333333335
F12	-0.0009333333333333277	0.005533333333333362	0.0008666666666666545	0.0015666666666666607	0.0013333333333333253	0.010933333333333323	-0.0023666666666666836	0.0063	0.0031666666666666787	0.0038333333333333275	0.0032333333333333103	0.0016666666666666774	0.008566666666666695	0.00789999999999999	0.015500000000000014	0.009899999999999992	0.016133333333333333	0.013800000000000007	0.01473333333333332	0.0007333333333333358	0.002333333333333326	-0.005866666666666659	-0.0021333333333333204	-0.00036666666666665404	0.0006666666666666765	0.0006333333333333468	0.0006333333333333191	0.005866666666666631	0.0014000000000000123	0.0056333333333333235	0.010866666666666691	0.0116	0.008933333333333349	0.013266666666666677	0.004566666666666663	0.009566666666666668	0.014633333333333332	0.008833333333333332	0.015066666666666673	0.010233333333333344	0.020166666666666666	0.016433333333333355	0.017100000000000004	0.018233333333333324	0.017100000000000004	0.014733333333333348	0.011899999999999994	0.014566666666666672	0.012333333333333335	0.012666666666666632	0.014633333333333332	0.014866666666666667	0.013866666666666666	0.010800000000000004	0.016100000000000003	0.018566666666666648	0.017466666666666658	0.014433333333333326	0.015433333333333327	0.014933333333333326	0.015166666666666662	0.011933333333333324
