Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
None,PosLow,gamma-Glutamylcysteine [[M+H]],66.0,0.5316314420218472,0.769948984997158,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],104.0,0.31587447983048955,0.5726645245847723,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],67.0,0.3960658207089378,0.6439263665719505,False
PosHigh,PosLow,2'-Deoxyuridine [[M+Na]],54.0,0.12918685117545492,0.3849047650065707,False
PosHigh,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],74.0,0.6251055995506551,0.8301931524738935,False
PosHigh,PosLow,ATP [[M+H]],106.0,0.2687954862687779,0.5413421958218362,False
PosHigh,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],35.0,0.012610955672043444,0.07390606579895227,False
PosHigh,PosLow,Ademetionine [[M+H]],119.0,0.07598237857716891,0.281581755903626,False
PosHigh,PosLow,Adenine [[M+H]],91.0,0.7381351386116883,0.8985992991794467,False
PosHigh,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],104.0,0.31587447983048955,0.5726645245847723,False
PosHigh,PosLow,Adenosine phosphate [[M+H]],64.0,0.31587447983048955,0.5726645245847723,False
PosHigh,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],105.0,0.29169697358948865,0.5568760404890237,False
PosHigh,PosLow,Aminoadipate [[M+Na]],79.0,0.8169613217153913,0.9357920594194482,False
PosHigh,PosLow,Argininosuccinic acid [[M+H]],43.0,0.037242544595979345,0.18048310073436144,False
PosHigh,PosLow,Biotin [[M+H]],81.0,0.8976851458261728,0.9585451557126929,False
PosHigh,PosLow,Choline [[M+H]],97.0,0.5202691166630409,0.769948984997158,False
PosHigh,PosLow,Cytidine [[M+H]],83.0,0.9794828848425403,0.9943440546324166,False
PosHigh,PosLow,D-(+)-Melibiose [[M+Na]],105.5,0.2792638311779314,0.5413421958218362,False
