Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
None,PosLow,Pidolic Acid [[M+H]],37.0,0.5402913746074198,0.9491027458409417,False
None,PosLow,Sucrose [[M+Na]],41.0,0.7694744057504355,0.9767770736664052,False
None,PosLow,Thymine [[M+H]],26.0,0.1309111278962908,0.5236445115851632,False
None,PosLow,Trehalose [[M+Na]],41.0,0.7694744057504355,0.9767770736664052,False
None,PosLow,Xanthurenic acid [[M+H]],42.0,0.8368388593238676,1.0,False
None,PosLow,d-Desthiobiotin [[M+H]],34.0,0.3912672792826394,0.8765011651198219,False
None,PosLow,gamma-Glutamylcysteine [[M+H]],53.0,0.5402913746074198,0.9491027458409417,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],38.0,0.40331756510948324,0.8765011651198219,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],55.0,0.7040429655866594,0.9767770736664052,False
PosHigh,PosLow,2'-Deoxyuridine [[M+Na]],42.0,0.5948534237883254,0.9767770736664052,False
PosHigh,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],63.0,0.32332000913391523,0.8039308335221675,False
PosHigh,PosLow,ATP [[M+H]],55.0,0.7039368960604941,0.9767770736664052,False
PosHigh,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],39.0,0.44724086493443127,0.9284633816133228,False
PosHigh,PosLow,Ademetionine [[M+H]],45.0,0.7612079858009609,0.9767770736664052,False
PosHigh,PosLow,Adenine [[M+H]],41.0,0.5433269342132927,0.9491027458409417,False
PosHigh,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],38.0,0.40331756510948324,0.8765011651198219,False
PosHigh,PosLow,Adenosine phosphate [[M+H]],54.0,0.7612079858009609,0.9767770736664052,False
PosHigh,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],38.0,0.40331756510948324,0.8765011651198219,False
PosHigh,PosLow,Alpha-D-Glucose [[M+Na]],53.0,0.8190376879405,0.9943426613816029,False
PosHigh,PosLow,Aminoadipate [[M+Na]],51.0,0.9394172720934572,1.0,False
PosHigh,PosLow,Argininosuccinic acid [[M+H]],63.0,0.32332000913391523,0.8039308335221675,False
PosHigh,PosLow,Biotin [[M+H]],34.0,0.2544505826463366,0.7392459032672516,False
PosHigh,PosLow,Choline [[M+H]],47.0,0.8788663370022048,1.0,False
PosHigh,PosLow,Cytidine [[M+H]],70.0,0.12734849758365943,0.5236445115851632,False
PosHigh,PosLow,D-(+)-Melibiose [[M+Na]],7.5,0.0015263016444632118,0.03510493782265387,True
PosHigh,PosLow,D-(+)-Turanose [[M+Na]],7.5,0.0015263016444632118,0.03510493782265387,True
PosHigh,PosLow,D-Fructose [[M+Na]],51.0,0.9394400080349974,1.0,False
PosHigh,PosLow,D-Galactose [[M+Na]],51.0,0.9394400080349974,1.0,False
PosHigh,PosLow,D-Glucose [[M+Na]],54.0,0.7603327816080111,0.9767770736664052,False
PosHigh,PosLow,Galactose [[M+Na]],51.0,0.9394400080349974,1.0,False
PosHigh,PosLow,Glucosamine [[M+H]],47.0,0.8792283946861903,1.0,False
PosHigh,PosLow,Glutamic Acid [[M-H2O+H]],29.0,0.12864313895307422,0.5236445115851632,False
PosHigh,PosLow,Glutathione [[M+H]],56.0,0.648503379652976,0.9767770736664052,False
PosHigh,PosLow,Histidine [[M+H]],8.0,0.0018399329318952156,0.03906319147715996,True
PosHigh,PosLow,Imidazoleacetic acid [[M+H]],36.0,0.32332000913391523,0.8039308335221675,False
PosHigh,PosLow,Inositol [[M+Na]],48.0,0.9392114896254808,1.0,False
PosHigh,PosLow,Isomaltose [[M+Na]],7.5,0.0015263016444632118,0.03510493782265387,True
PosHigh,PosLow,L-Arginine [[M+H]],84.0,0.009791512077969673,0.08445179167248842,False
PosHigh,PosLow,L-Citrulline [[M+H]],55.0,0.7040429655866594,0.9767770736664052,False
PosHigh,PosLow,L-Threonine [[M+NH4]],67.0,0.1965119202345007,0.6380857645261435,False
PosHigh,PosLow,L-Valine [[M+H]],52.0,0.8792283946861903,1.0,False
PosHigh,PosLow,Maltose [[M+Na]],7.5,0.0015263016444632118,0.03510493782265387,True
PosHigh,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],60.0,0.44741170200931857,0.9284633816133228,False
PosHigh,PosLow,N2-Acetyl-L-ornithine [[M+H]],93.0,0.0010874365767340446,0.03510493782265387,True
PosHigh,PosLow,Nicotinamide [[M+H]],44.0,0.7039368960604941,0.9767770736664052,False
PosHigh,PosLow,Palatinose [[M+Na]],7.5,0.0015263016444632118,0.03510493782265387,True
PosHigh,PosLow,Pidolic Acid [[M+H]],21.0,0.03339814633921801,0.2293438502386275,False
PosHigh,PosLow,Sucrose [[M+Na]],7.5,0.0015263016444632118,0.03510493782265387,True
PosHigh,PosLow,Thymine [[M+H]],33.0,0.22414515405220226,0.6873784724267535,False
PosHigh,PosLow,Trehalose [[M+Na]],7.5,0.0015263016444632118,0.03510493782265387,True
PosHigh,PosLow,Xanthurenic acid [[M+H]],83.0,0.01197748155000546,0.0972289678765149,False
PosHigh,PosLow,d-Desthiobiotin [[M+H]],48.0,0.9394400080349974,1.0,False
PosHigh,PosLow,gamma-Glutamylcysteine [[M+H]],40.0,0.4941245444092638,0.9405405121169435,False
