Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Glutamine [[M+H]]	16.0	0.19047619047619047	729.2584707188237	147.92445166531274	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Threonine [[M+NH4]]	10.0	1.0	62.10525489144974	59.91876523151909	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Tryptophan [[M-H2O+H]]	11.0	0.9047619047619049	45.97302442755705	23.82747573279778	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Valine [[M+H]]	9.0	0.9047619047619049	1126.4146945172852	1599.4193085640509	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Maltose [[M+Na]]	14.0	0.4126984126984127	1317.2567843770394	421.44847702386073	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	5.0	0.2857142857142857	1076.1832968321503	1451.986802467365	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	N1-Acetylspermine [[M+Na]]	7.0	0.5555555555555556	6.327573681305086	4.3126541740598086	0.8281893004115226
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	N2-Acetyl-L-ornithine [[M+H]]	0.0	0.015873015873015872	628.6309078923164	6836.697813121273	0.18253968253968253
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Nicotinamide [[M+H]]	8.0	0.7301587301587302	1395.2715206350795	1780.3280318091452	0.9191706730769231
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Palatinose [[M+Na]]	14.0	0.4126984126984127	1317.2567843770394	421.44847702386073	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Pidolic Acid [[M+H]]	12.0	0.7301587301587302	2993.15846989501	2811.850521486995	0.9191706730769231
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Sucrose [[M+Na]]	14.0	0.4126984126984127	1284.7571536532582	421.44847702386073	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Thymine [[M+H]]	12.0	0.7301587301587302	252.30232558139534	151.90015779658583	0.9191706730769231
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Trehalose [[M+Na]]	14.0	0.4126984126984127	1317.2567843770394	421.44847702386073	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Xanthurenic acid [[M+H]]	4.0	0.19047619047619047	162.9846202911674	846.3525588952072	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	d-Desthiobiotin [[M+H]]	12.0	0.7301587301587302	1690.5436046511627	1798.5079787234042	0.9191706730769231
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	gamma-Glutamylcysteine [[M+H]]	18.0	0.06349206349206349	873.5704115282883	441.8071570576541	0.4088888888888889
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	12.0	0.34285714285714286	12243.123804065768	5803.572953374594	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	8.0	1.0	7451.04221574779	7436.501463465144	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyuridine [[M+Na]]	12.0	0.34285714285714286	938.9557040294047	494.7559622958569	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	2.0	0.11428571428571428	102.98255813953489	330.23667723120593	0.5366666666666667
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	ATP [[M+H]]	12.0	0.34285714285714286	2771.1395348837214	1232.5747950023892	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	10.0	0.6857142857142857	736.4612366876356	617.2279840772455	0.9161825726141078
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Ademetionine [[M+H]]	8.0	1.0	3431.0427501631684	3822.500574795491	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenine [[M+H]]	12.0	0.34285714285714286	9014.046511627908	4891.209018204374	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenosine phosphate [[M+H]]	8.0	1.0	42000.510491723704	44970.149624668426	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	12.0	0.34285714285714286	10794.611120869307	5851.595851131531	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Alpha-D-Glucose [[M+Na]]	3.0	0.2	23.18307070483634	258.46944493038734	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Aminoadipate [[M+Na]]	6.0	0.6857142857142857	2994.8020950451046	3379.0799870513165	0.9161825726141078
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Argininosuccinic acid [[M+H]]	5.0	0.4857142857142857	5013.810486066555	7615.027567296728	0.8012034477150757
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Biotin [[M+H]]	4.0	0.34285714285714286	436.77963714700803	907.4639170538796	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Choline [[M+H]]	11.0	0.4857142857142857	1970.357684932304	1773.2304624745307	0.8012034477150757
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Cytidine [[M+H]]	6.0	0.6857142857142857	5651.575605693462	7384.596009038237	0.9161825726141078
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	4.0	0.34285714285714286	1317.2567843770394	2166.7603121299026	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-(+)-Turanose [[M+Na]]	4.0	0.34285714285714286	1317.2567843770394	2196.12790973546	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-Fructose [[M+Na]]/D-Galactose [[M+Na]]/Galactose [[M+Na]]	1.0	0.05714285714285714	46.58996492256834	172.25740755535406	0.39148936170212767
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-Glucose [[M+Na]]	3.0	0.2	36.34339534812483	258.46944493038734	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-Mannose [[M+Na]]	3.0	0.2	30.260850539963943	83.17333854110163	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glucosamine [[M+H]]	4.0	0.34285714285714286	1940.0455545035384	2947.1691132108185	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glutamic Acid [[M-H2O+H]]	12.0	0.34285714285714286	2005.921087155864	911.5879517759395	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glutathione [[M+H]]	6.0	0.6857142857142857	31459.866057472733	35286.76716026103	0.9161825726141078
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Histidine [[M+H]]	0.0	0.02857142857142857	753.6055620681608	1287.7761128488096	0.24210526315789474
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Imidazoleacetic acid [[M+H]]	12.0	0.34285714285714286	250.19186046511626	182.8161366554264	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Inositol [[M+Na]]	4.0	0.34285714285714286	41.31161126490096	258.46944493038734	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Arginine [[M+H]]	16.0	0.02857142857142857	39543.16192352453	20152.416462973535	0.24210526315789474
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Citrulline [[M+H]]	4.0	0.34285714285714286	1950.5999413785466	2644.0621775042027	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Glutamine [[M+H]]	12.0	0.34285714285714286	729.2584707188237	215.63466414282937	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Threonine [[M+NH4]]	11.0	0.4857142857142857	62.10525489144974	38.56950436104309	0.8012034477150757
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Tryptophan [[M-H2O+H]]	12.0	0.34285714285714286	45.97302442755705	2.4800429440157457	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Valine [[M+H]]	11.0	0.4857142857142857	1126.4146945172852	930.1291867892145	0.8012034477150757
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Maltose [[M+Na]]	4.0	0.34285714285714286	1317.2567843770394	2122.401644571568	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	7.0	0.8857142857142857	1076.1832968321503	1279.7131486682351	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	N1-Acetylspermine [[M+Na]]	3.0	0.2	6.327573681305086	33.87535551516688	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	N2-Acetyl-L-ornithine [[M+H]]	11.0	0.4857142857142857	628.6309078923164	445.7021800670477	0.8012034477150757
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Nicotinamide [[M+H]]	7.0	0.8857142857142857	1395.2715206350795	1512.6094038291385	1.0
