well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	Summary
E11	0.10013333333333334	0.11273333333333335	0.13043333333333335	0.13853333333333331	0.14246666666666666	0.14246666666666666	0.15343333333333334	0.16293333333333335	0.1744666666666667	0.1758666666666667	0.18089999999999998	0.19416666666666668	0.20916666666666664	0.23016666666666666	0.23316666666666666	0.25803333333333334	0.26899999999999996	0.28596666666666665	0.2685666666666667	0.26486666666666664	0.2971	0.3178	0.33903333333333335	0.3354	0.39713333333333334	0.38716666666666666	0.38243333333333335	0.36533333333333334	0.4031	0.4422333333333334	0.4113	0.40253333333333335	0.3709	0.3797	0.4187666666666667	0.4216333333333333	0.44003333333333333	0.4209	0.4365333333333334	0.44103333333333333	0.44123333333333337	0.45026666666666665	0.4542333333333333	0.4674	0.4767333333333334	0.48489999999999994	0.4789666666666667	0.4792	0.4848333333333333	0.4995	0.5149666666666667	0.5379333333333333	0.5543	0.5659000000000001	Low arginine supplementation without caffeine treatment.
E12	0.11246666666666667	0.13766666666666666	0.1648	0.1692	0.17176666666666665	0.1673	0.19523333333333334	0.19179999999999997	0.18523333333333333	0.15556666666666666	0.15316666666666667	0.154	0.1503	0.1661	0.18123333333333333	0.2275	0.259	0.2919	0.24416666666666664	0.1884333333333333	0.17306666666666667	0.1808	0.2033	0.20826666666666668	0.27046666666666663	0.24683333333333332	0.21993333333333331	0.213	0.2946333333333333	0.3141333333333333	0.25216666666666665	0.2076	0.1808	0.1835	0.2645	0.2644666666666666	0.30829999999999996	0.24103333333333332	0.23593333333333333	0.19283333333333333	0.23829999999999998	0.2840666666666667	0.28563333333333335	0.24766666666666667	0.30666666666666664	0.3296666666666666	0.2863	0.26566666666666666	0.2443	0.2675	0.2026	0.3098	0.28096666666666664	0.26816666666666666	Media control
F1	0.08900000000000001	0.1092	0.1283	0.13903333333333334	0.14096666666666668	0.1444	0.14313333333333333	0.14136666666666667	0.1438	0.1441	0.14623333333333333	0.1445	0.14856666666666665	0.1507666666666667	0.14783333333333334	0.14583333333333334	0.14453333333333332	0.14306666666666668	0.14226666666666665	0.14466666666666667	0.14956666666666665	0.15036666666666665	0.1479	0.14663333333333337	0.14706666666666668	0.1479	0.1512666666666667	0.1519	0.14843333333333333	0.14686666666666667	0.14706666666666668	0.14743333333333333	0.14716666666666667	0.15233333333333332	0.1589	0.16086666666666666	0.15906666666666666	0.16146666666666665	0.16233333333333333	0.16646666666666665	0.16563333333333333	0.16756666666666667	0.16546666666666668	0.1686	0.1747	0.18216666666666667	0.1822	0.1844	0.1832666666666667	0.18580000000000005	0.1851666666666667	0.18746666666666667	0.19236666666666666	0.19573333333333331	Low arginine supplementation with caffeine treatment.
F2	0.11436666666666667	0.13590000000000002	0.16169999999999998	0.16133333333333333	0.16633333333333333	0.16610000000000003	0.1632	0.16406666666666667	0.16543333333333332	0.16736666666666666	0.1664	0.1663	0.17076666666666665	0.17643333333333333	0.17659999999999998	0.1799666666666667	0.18003333333333335	0.1826	0.18486666666666665	0.1906	0.1987	0.19856666666666667	0.20003333333333337	0.20086666666666667	0.20943333333333333	0.21566666666666667	0.21873333333333336	0.21656666666666669	0.20893333333333333	0.20743333333333336	0.21	0.21566666666666667	0.22453333333333333	0.2333333333333333	0.2413	0.2505	0.25923333333333337	0.2708	0.2801666666666667	0.2933333333333333	0.3121	0.33443333333333336	0.3523	0.3727	0.3931	0.41986666666666667	0.44493333333333335	0.47056666666666663	0.5000333333333333	0.5322333333333334	0.5684333333333335	0.5951666666666667	0.6349666666666667	0.6623	High arginine supplementation without caffeine treatment.
F3	0.10346666666666667	0.1158	0.1348	0.13356666666666667	0.13996666666666668	0.138	0.13566666666666669	0.13643333333333332	0.1383	0.14076666666666668	0.14296666666666666	0.1461	0.1476333333333333	0.1489	0.14766666666666664	0.152	0.14873333333333336	0.1464	0.1429666666666667	0.14613333333333334	0.15066666666666664	0.15	0.14676666666666666	0.14229999999999998	0.14496666666666666	0.14656666666666665	0.15046666666666667	0.1503	0.14773333333333336	0.15216666666666667	0.14830000000000002	0.14793333333333333	0.14066666666666666	0.14383333333333334	0.15143333333333334	0.1537666666666667	0.15196666666666667	0.15156666666666666	0.15116666666666667	0.1552	0.15466666666666665	0.15863333333333332	0.1561	0.156	0.15480000000000002	0.15733333333333333	0.15663333333333332	0.15893333333333334	0.15996666666666667	0.16179999999999997	0.16296666666666668	0.16616666666666666	0.16806666666666667	0.16820000000000002	Negative control with alanine supplementation with caffeine.
F4	0.11293333333333333	0.13456666666666667	0.15573333333333333	0.14276666666666668	0.14659999999999998	0.15056666666666665	0.14816666666666667	0.1477333333333333	0.14673333333333333	0.146	0.14676666666666668	0.1503	0.15213333333333334	0.15123333333333333	0.14626666666666666	0.13993333333333333	0.13436666666666666	0.1301	0.1314	0.13186666666666666	0.13416666666666668	0.13453333333333334	0.13423333333333334	0.13323333333333334	0.13443333333333332	0.1343	0.1338	0.13526666666666667	0.14186666666666667	0.14613333333333334	0.1485	0.14593333333333333	0.1464	0.1499	0.15339999999999998	0.1562	0.16023333333333334	0.158	0.15990000000000001	0.1618666666666667	0.16826666666666668	0.16770000000000004	0.1617	0.1583	0.1587333333333333	0.1638	0.16996666666666668	0.16856666666666667	0.167	0.16156666666666666	0.16483333333333333	0.16466666666666666	0.16776666666666665	0.16886666666666664	Media control
F5	0.12156666666666667	0.14273333333333335	0.16936666666666667	0.15580000000000002	0.15916666666666668	0.15696666666666667	0.15373333333333336	0.14913333333333334	0.14676666666666666	0.14733333333333332	0.1501	0.15306666666666668	0.1536666666666667	0.15586666666666668	0.15586666666666668	0.16056666666666666	0.16636666666666666	0.1722	0.17753333333333332	0.1824	0.18516666666666667	0.19493333333333332	0.20243333333333333	0.2097	0.214	0.21943333333333334	0.23176666666666668	0.23866666666666667	0.24450000000000002	0.23913333333333334	0.2419	0.2477666666666667	0.26263333333333333	0.2696	0.27586666666666665	0.28633333333333333	0.2983	0.3103	0.31993333333333335	0.3324666666666667	0.3475	0.36780000000000007	0.38386666666666663	0.40176666666666666	0.4207666666666667	0.44543333333333335	0.4679333333333333	0.4898	0.5158	0.5432666666666667	0.5668333333333333	0.5739	0.5988	0.6175	Low arginine supplementation without caffeine treatment.
F6	0.10149999999999999	0.12303333333333333	0.14383333333333334	0.1402	0.1433	0.14856666666666665	0.14986666666666668	0.15066666666666667	0.15773333333333336	0.16416666666666666	0.17466666666666666	0.1833	0.1898	0.1989	0.19976666666666665	0.20846666666666666	0.211	0.22046666666666667	0.22586666666666666	0.23313333333333333	0.23650000000000002	0.24280000000000002	0.2443	0.2474333333333333	0.25203333333333333	0.2604666666666667	0.26439999999999997	0.2731	0.27496666666666664	0.28953333333333336	0.2896	0.2925	0.28583333333333333	0.28776666666666667	0.29400000000000004	0.29863333333333336	0.3031	0.30806666666666666	0.3133666666666666	0.31883333333333336	0.3222	0.33053333333333335	0.3325333333333333	0.3351333333333333	0.33569999999999994	0.3417333333333333	0.34863333333333335	0.3575	0.3632666666666666	0.36879999999999996	0.37266666666666665	0.38116666666666665	0.3875	0.3909666666666667	Caffeine treatment without arginine supplementation.
F7	0.10843333333333334	0.12476666666666665	0.14093333333333333	0.14226666666666665	0.14423333333333335	0.14706666666666665	0.14543333333333333	0.1512	0.16433333333333333	0.1779333333333333	0.19143333333333334	0.20203333333333331	0.2154	0.22266666666666665	0.22676666666666667	0.2316666666666667	0.2392	0.24326666666666666	0.24726666666666666	0.25306666666666666	0.263	0.27130000000000004	0.2777	0.2864	0.29686666666666667	0.3024	0.3062333333333333	0.31883333333333336	0.32820000000000005	0.34126666666666666	0.34299999999999997	0.35256666666666664	0.3584	0.35990000000000005	0.3755	0.37979999999999997	0.3881333333333334	0.38330000000000003	0.3869666666666667	0.3933	0.40066666666666667	0.41283333333333333	0.4248	0.4389333333333334	0.45293333333333335	0.4693	0.48636666666666667	0.5037	0.5180333333333333	0.5304666666666668	0.5439666666666666	0.5800666666666667	0.5969666666666668	0.6074333333333334	Baseline condition with no supplementation or treatment.
F8	0.0961	0.11576666666666668	0.13419999999999999	0.1348	0.13583333333333333	0.1401	0.14206666666666667	0.14916666666666667	0.158	0.1668666666666667	0.17590000000000003	0.18716666666666668	0.19553333333333334	0.20286666666666667	0.20566666666666666	0.21553333333333333	0.22243333333333334	0.23243333333333335	0.23739999999999997	0.24496666666666664	0.2505	0.25606666666666666	0.2617	0.26886666666666664	0.27999999999999997	0.2912666666666666	0.30906666666666666	0.3184333333333333	0.32576666666666665	0.3313333333333333	0.3362	0.3413333333333333	0.34036666666666665	0.3481666666666667	0.35213333333333335	0.35833333333333334	0.36346666666666666	0.3708666666666667	0.37566666666666665	0.37926666666666664	0.3832333333333333	0.39063333333333333	0.3931	0.39766666666666667	0.3971333333333333	0.40096666666666664	0.407	0.4149333333333333	0.4262333333333333	0.4372	0.4482	0.4538	0.4607666666666666	0.46513333333333334	Low arginine supplementation with caffeine treatment.
F9	0.10086666666666666	0.1226	0.14403333333333332	0.14723333333333333	0.1476666666666667	0.14986666666666668	0.1451	0.1479	0.1544	0.16480000000000003	0.17423333333333332	0.18273333333333333	0.19423333333333334	0.20866666666666667	0.2231	0.23456666666666667	0.24436666666666665	0.25206666666666666	0.26449999999999996	0.27536666666666665	0.28529999999999994	0.2864333333333333	0.29150000000000004	0.29696666666666666	0.308	0.3132	0.3169	0.3217666666666667	0.3295333333333333	0.33626666666666666	0.3437666666666666	0.34676666666666667	0.35590000000000005	0.3648	0.37023333333333336	0.37766666666666665	0.3803666666666667	0.3811333333333333	0.3825333333333334	0.3817	0.38939999999999997	0.39043333333333335	0.40099999999999997	0.4104666666666667	0.4189666666666667	0.4235333333333333	0.43029999999999996	0.43673333333333336	0.4468666666666667	0.45260000000000006	0.4565666666666666	0.45193333333333335	0.4548666666666667	0.4597	Media control
F10	0.0974	0.11886666666666668	0.14383333333333334	0.1466	0.14653333333333332	0.1444	0.14456666666666665	0.15233333333333335	0.16290000000000002	0.17336666666666667	0.18399999999999997	0.19566666666666666	0.20653333333333335	0.218	0.22420000000000004	0.2336666666666667	0.24163333333333337	0.25023333333333336	0.2567333333333333	0.2652333333333334	0.27699999999999997	0.2847	0.28863333333333335	0.2926666666666667	0.3095666666666667	0.3177666666666667	0.32170000000000004	0.3252	0.32746666666666663	0.3369666666666667	0.3327333333333334	0.33616666666666667	0.3361666666666667	0.34149999999999997	0.3541666666666667	0.35536666666666666	0.3532333333333333	0.3441666666666667	0.3436333333333333	0.34813333333333335	0.3514	0.3545666666666667	0.35456666666666664	0.35569999999999996	0.3577333333333333	0.35810000000000003	0.3602	0.3605666666666667	0.36400000000000005	0.3660333333333334	0.37043333333333334	0.3819333333333333	0.3874666666666667	0.3909666666666667	High arginine supplementation with caffeine treatment.
F11	0.09230000000000001	0.11063333333333332	0.13173333333333334	0.13683333333333333	0.1368	0.1361	0.1463	0.1616	0.17916666666666667	0.1883	0.19763333333333333	0.20350000000000001	0.2104	0.2214	0.24050000000000002	0.25220000000000004	0.26436666666666664	0.2628333333333333	0.2736	0.27790000000000004	0.2902666666666667	0.2951333333333333	0.3021	0.3132	0.3285666666666666	0.34223333333333333	0.35440000000000005	0.3611	0.3708	0.38000000000000006	0.39419999999999994	0.3957333333333333	0.3936	0.3959333333333333	0.3988666666666667	0.40586666666666665	0.4110666666666667	0.4161333333333333	0.4193	0.4366666666666667	0.46103333333333335	0.4809666666666666	0.4765333333333333	0.4827333333333333	0.49216666666666664	0.5086333333333334	0.5217333333333333	0.5367999999999999	0.5541333333333334	0.5719	0.5918666666666667	0.6099	0.6295666666666667	0.6422666666666667	Baseline condition with no supplementation or treatment.
F12	0.08716666666666667	0.10906666666666666	0.13216666666666665	0.14036666666666667	0.13843333333333332	0.14183333333333334	0.14183333333333334	0.14313333333333333	0.14049999999999999	0.1409	0.14236666666666667	0.14253333333333332	0.14776666666666669	0.15433333333333335	0.15930000000000002	0.15880000000000002	0.1691	0.16553333333333334	0.17176666666666665	0.1741	0.18206666666666668	0.17889999999999998	0.17353333333333332	0.16663333333333333	0.16926666666666668	0.1673	0.1841	0.1854	0.1819666666666667	0.20153333333333334	0.20603333333333332	0.2081333333333333	0.18166666666666667	0.20126666666666668	0.2080666666666667	0.22673333333333331	0.20953333333333335	0.23729999999999998	0.22946666666666668	0.23866666666666667	0.21856666666666666	0.2601333333333333	0.2745	0.3000666666666667	0.27486666666666665	0.27586666666666665	0.26803333333333335	0.28063333333333335	0.2968	0.31503333333333333	0.327	0.3401	0.35803333333333337	0.3715	Negative control with alanine supplementation without caffeine.
G1	0.10603333333333333	0.13419999999999999	0.16406666666666667	0.18456666666666666	0.18703333333333336	0.1875	0.18986666666666666	0.19036666666666666	0.1925	0.1910666666666667	0.18273333333333333	0.1761	0.16926666666666668	0.16853333333333334	0.16976666666666665	0.17229999999999998	0.1741	0.16526666666666667	0.16446666666666668	0.16013333333333335	0.16806666666666667	0.17126666666666668	0.1749333333333333	0.17293333333333336	0.1725	0.17593333333333336	0.1752	0.1706	0.1685	0.1695	0.1691666666666667	0.16576666666666667	0.16633333333333333	0.16953333333333334	0.16713333333333336	0.16426666666666667	0.16266666666666668	0.16093333333333334	0.15963333333333332	0.1551	0.15856666666666666	0.16016666666666668	0.157	0.15803333333333333	0.15530000000000002	0.1575	0.1538	0.15283333333333335	0.15376666666666666	0.1581	0.15793333333333334	0.15583333333333335	0.15356666666666666	0.15486666666666668	Media control
G2	0.10283333333333333	0.13260000000000002	0.1661	0.17376666666666665	0.17780000000000004	0.17833333333333334	0.1782	0.18003333333333335	0.18233333333333332	0.17933333333333334	0.17726666666666666	0.17053333333333334	0.1698666666666667	0.16766666666666666	0.16993333333333335	0.17283333333333337	0.17490000000000003	0.17453333333333332	0.17416666666666666	0.17406666666666668	0.17576666666666665	0.17743333333333333	0.18059999999999998	0.18563333333333332	0.19003333333333336	0.19186666666666666	0.18916666666666668	0.18726666666666666	0.18566666666666665	0.19016666666666668	0.19266666666666668	0.19453333333333334	0.1964	0.20006666666666664	0.2064666666666667	0.2104	0.2168	0.2237	0.23196666666666665	0.23546666666666663	0.23926666666666666	0.24323333333333333	0.249	0.2598666666666667	0.2736	0.2882666666666666	0.3001333333333333	0.31246666666666667	0.3259666666666666	0.3394333333333333	0.35296666666666665	0.3786333333333333	0.3975666666666666	0.41073333333333334	Baseline condition with no supplementation or treatment.
G3	0.10116666666666667	0.1166	0.13549999999999998	0.13390000000000002	0.13976666666666668	0.1416	0.14023333333333335	0.1386	0.1396666666666667	0.1397	0.14093333333333333	0.14060000000000003	0.14253333333333332	0.14296666666666666	0.1416666666666667	0.14173333333333332	0.14203333333333334	0.14016666666666666	0.1402	0.14026666666666668	0.14453333333333332	0.14533333333333331	0.14563333333333334	0.14536666666666667	0.14633333333333334	0.14646666666666666	0.14586666666666667	0.14716666666666667	0.14653333333333332	0.14786666666666667	0.1466	0.1473	0.14736666666666667	0.14876666666666669	0.15053333333333332	0.15286666666666668	0.1539	0.15323333333333333	0.15266666666666667	0.15333333333333335	0.15516666666666665	0.15553333333333333	0.15356666666666666	0.15466666666666665	0.15616666666666665	0.1582	0.15806666666666666	0.15623333333333334	0.15833333333333333	0.15853333333333333	0.16013333333333332	0.1647	0.16626666666666667	0.16763333333333333	Low arginine supplementation with caffeine treatment.
G4	0.10623333333333333	0.13019999999999998	0.1545	0.14923333333333333	0.1507666666666667	0.15286666666666668	0.15276666666666666	0.1519	0.15283333333333335	0.1535	0.15756666666666666	0.15916666666666668	0.15969999999999998	0.16090000000000002	0.15873333333333334	0.16033333333333333	0.158	0.15606666666666666	0.15583333333333335	0.15786666666666668	0.16246666666666668	0.16263333333333332	0.16123333333333334	0.15996666666666667	0.1643	0.16503333333333334	0.16523333333333334	0.16396666666666668	0.1628	0.16443333333333332	0.1605	0.1583	0.15560000000000002	0.15643333333333334	0.16090000000000002	0.16176666666666667	0.1633	0.16046666666666667	0.1613	0.1625	0.16456666666666667	0.16453333333333334	0.16146666666666668	0.16176666666666667	0.16276666666666667	0.16713333333333336	0.16833333333333333	0.17046666666666668	0.1721	0.1736	0.17500000000000002	0.18089999999999998	0.18503333333333336	0.1879333333333333	Negative control with alanine supplementation with caffeine.
G5	0.12793333333333334	0.142	0.1605	0.15736666666666668	0.16533333333333333	0.16793333333333335	0.16373333333333331	0.16296666666666668	0.1628333333333333	0.16849999999999998	0.16986666666666664	0.1761	0.18000000000000002	0.1877	0.1876	0.19206666666666664	0.19593333333333332	0.2011666666666667	0.20093333333333332	0.1999	0.20413333333333336	0.21073333333333336	0.21760000000000002	0.2219	0.22616666666666665	0.2308	0.2342	0.2381	0.2369	0.23440000000000003	0.2257	0.22433333333333336	0.2218	0.22599999999999998	0.22656666666666667	0.2313333333333333	0.23526666666666665	0.23893333333333333	0.2414333333333333	0.2454333333333333	0.24983333333333332	0.26003333333333334	0.26456666666666667	0.2702	0.27133333333333326	0.27813333333333334	0.2861	0.2964	0.30469999999999997	0.31	0.31429999999999997	0.3247	0.33549999999999996	0.34349999999999997	High arginine supplementation without caffeine treatment.
G6	0.11493333333333333	0.12116666666666666	0.12933333333333333	0.13316666666666668	0.13706666666666667	0.1414	0.13903333333333334	0.13933333333333334	0.1421	0.15136666666666665	0.1594	0.16973333333333332	0.1841	0.20073333333333332	0.21046666666666666	0.21573333333333333	0.22293333333333334	0.22823333333333337	0.23546666666666669	0.23903333333333332	0.24836666666666665	0.25780000000000003	0.2700333333333333	0.27576666666666666	0.28173333333333334	0.29059999999999997	0.3009	0.3097666666666667	0.3126333333333334	0.32173333333333337	0.33440000000000003	0.35083333333333333	0.3609	0.36133333333333334	0.35810000000000003	0.35486666666666666	0.3524333333333333	0.3485	0.34663333333333335	0.34813333333333335	0.3582	0.36456666666666665	0.3717333333333333	0.3752333333333333	0.3867333333333334	0.39606666666666673	0.40750000000000003	0.42156666666666665	0.43553333333333333	0.44766666666666666	0.45803333333333335	0.4816	0.5015333333333333	0.5153333333333333	Low arginine supplementation without caffeine treatment.
G7	0.10303333333333335	0.11806666666666667	0.13203333333333334	0.13173333333333334	0.13219999999999998	0.13463333333333335	0.1353	0.14016666666666666	0.14759999999999998	0.15436666666666668	0.163	0.17053333333333334	0.17930000000000001	0.18753333333333333	0.19293333333333332	0.19999999999999998	0.20566666666666666	0.21130000000000002	0.2182666666666667	0.22713333333333333	0.23863333333333334	0.24609999999999999	0.25053333333333333	0.25479999999999997	0.2624	0.2685	0.27399999999999997	0.2799333333333333	0.2836	0.29003333333333337	0.293	0.29856666666666665	0.3017666666666667	0.3071	0.3116333333333334	0.3158	0.3194333333333333	0.32303333333333334	0.3277666666666667	0.3332	0.33853333333333335	0.3437666666666666	0.3466666666666667	0.35076666666666667	0.3548	0.3588	0.36423333333333335	0.36966666666666664	0.3748	0.3796	0.38293333333333335	0.3886666666666667	0.3921333333333334	0.3947	High arginine supplementation with caffeine treatment.
G8	0.10200000000000002	0.1183	0.13403333333333334	0.13466666666666668	0.13560000000000003	0.1382	0.14283333333333334	0.15056666666666665	0.16213333333333332	0.16983333333333336	0.1804666666666667	0.18656666666666666	0.19866666666666666	0.2061666666666667	0.21606666666666666	0.2237	0.23196666666666665	0.23676666666666668	0.24546666666666664	0.24873333333333333	0.2551	0.2634666666666667	0.27563333333333334	0.2871666666666666	0.2873666666666667	0.29316666666666674	0.3000666666666667	0.3037	0.3068333333333333	0.3027333333333333	0.3123666666666666	0.3167333333333333	0.3283	0.33316666666666667	0.33226666666666665	0.3365666666666667	0.34290000000000004	0.3524333333333334	0.3568	0.3616333333333333	0.3688	0.3728666666666667	0.3734	0.3799333333333333	0.38586666666666664	0.38989999999999997	0.3894333333333333	0.39186666666666664	0.38833333333333336	0.3823666666666667	0.37293333333333334	0.36896666666666667	0.3638666666666666	0.36013333333333336	Negative control with alanine supplementation with caffeine.
G9	0.09073333333333333	0.10603333333333333	0.12183333333333334	0.12849999999999998	0.13059999999999997	0.13476666666666667	0.13836666666666667	0.14570000000000002	0.15523333333333333	0.1651	0.17759999999999998	0.18836666666666665	0.2009	0.2122666666666667	0.22390000000000002	0.2358	0.24473333333333333	0.2524	0.2587	0.2657666666666667	0.27313333333333334	0.2800666666666667	0.28646666666666665	0.29296666666666665	0.3007666666666666	0.30793333333333334	0.31536666666666663	0.32020000000000004	0.3259666666666667	0.33030000000000004	0.3384666666666667	0.34476666666666667	0.35359999999999997	0.35776666666666673	0.35683333333333334	0.35923333333333335	0.3639666666666666	0.37346666666666667	0.3774666666666667	0.3818	0.3874333333333333	0.39313333333333333	0.3977333333333333	0.4028666666666667	0.40956666666666663	0.41513333333333335	0.42049999999999993	0.42473333333333335	0.4286666666666667	0.4331666666666667	0.4378333333333333	0.44393333333333335	0.45080000000000003	0.45536666666666664	Negative control with alanine supplementation with caffeine.
G10	0.09153333333333334	0.10729999999999999	0.12363333333333333	0.13149999999999998	0.1388	0.15316666666666667	0.15926666666666667	0.1686	0.1718666666666667	0.18423333333333333	0.19540000000000002	0.2142666666666667	0.2333333333333333	0.25566666666666665	0.26963333333333334	0.2842	0.29086666666666666	0.2987666666666667	0.3053333333333333	0.31649999999999995	0.3288	0.33769999999999994	0.3460666666666667	0.3546	0.3741666666666667	0.38913333333333333	0.40209999999999996	0.40346666666666664	0.4022666666666667	0.4022666666666667	0.40323333333333333	0.41050000000000003	0.4087	0.4114	0.41086666666666666	0.4173	0.42183333333333334	0.43063333333333337	0.4325666666666667	0.43789999999999996	0.43596666666666667	0.4404666666666666	0.43920000000000003	0.44093333333333334	0.4487333333333334	0.45346666666666663	0.46146666666666664	0.46513333333333334	0.47423333333333334	0.4789666666666667	0.48993333333333333	0.4941333333333333	0.5051666666666667	0.5081333333333333	Media control
G11	0.09216666666666667	0.10716666666666667	0.12319999999999999	0.1311	0.13793333333333332	0.1511	0.16603333333333334	0.1822	0.19483333333333333	0.20643333333333333	0.21556666666666668	0.22939999999999997	0.24643333333333337	0.2562	0.26263333333333333	0.26993333333333336	0.28656666666666664	0.2982	0.3077666666666667	0.31096666666666667	0.3151333333333333	0.3199	0.3301	0.33916666666666667	0.3426	0.3514333333333333	0.35853333333333337	0.36576666666666674	0.3715333333333333	0.3788666666666667	0.39186666666666664	0.39640000000000003	0.40323333333333333	0.40103333333333335	0.3987	0.39843333333333336	0.4003333333333334	0.4036	0.4005	0.40503333333333336	0.41103333333333336	0.4212	0.4288666666666667	0.43449999999999994	0.4512333333333333	0.4584333333333333	0.4638333333333334	0.4587333333333334	0.4666333333333334	0.4791666666666667	0.5005000000000001	0.5082999999999999	0.5268333333333334	0.5339333333333333	Negative control with alanine supplementation without caffeine.
G12	0.11423333333333334	0.12596666666666667	0.1462	0.15783333333333335	0.17393333333333336	0.18273333333333333	0.18163333333333334	0.18716666666666668	0.17663333333333334	0.18033333333333335	0.17073333333333332	0.17363333333333333	0.16563333333333333	0.1655	0.1678333333333333	0.17300000000000001	0.16466666666666666	0.16269999999999998	0.16096666666666667	0.1669333333333333	0.168	0.16169999999999998	0.16236666666666666	0.1593	0.15766666666666665	0.14966666666666667	0.13903333333333334	0.13676666666666668	0.129	0.12849999999999998	0.12636666666666665	0.1276	0.1279	0.12846666666666665	0.13133333333333333	0.1312	0.13149999999999998	0.12943333333333332	0.13043333333333332	0.13143333333333335	0.13313333333333333	0.1333	0.13233333333333333	0.13356666666666667	0.1345333333333333	0.1375	0.13983333333333334	0.14376666666666668	0.15003333333333332	0.1555	0.16013333333333332	0.1668333333333333	0.168	0.1686	Caffeine treatment without arginine supplementation.
H1	0.09366666666666668	0.11316666666666668	0.134	0.14786666666666667	0.1544	0.15993333333333334	0.16086666666666669	0.15993333333333334	0.1587666666666667	0.15866666666666665	0.1574	0.15493333333333334	0.1565	0.15663333333333332	0.1598	0.16363333333333333	0.1628666666666667	0.1565	0.15056666666666665	0.14893333333333333	0.15036666666666665	0.15103333333333335	0.1529	0.15573333333333336	0.15666666666666665	0.15810000000000002	0.15936666666666666	0.1607333333333333	0.15956666666666666	0.15936666666666666	0.16226666666666667	0.1656	0.17066666666666666	0.1751	0.17800000000000002	0.18169999999999997	0.18626666666666666	0.1923	0.19863333333333333	0.20463333333333333	0.21616666666666665	0.22466666666666665	0.2293666666666667	0.23643333333333336	0.24213333333333334	0.2519	0.258	0.2684	0.2786	0.2902666666666667	0.3032333333333333	0.31053333333333333	0.3257333333333333	0.3357333333333333	Baseline condition with no supplementation or treatment.
H2	0.08933333333333333	0.11226666666666667	0.13886666666666667	0.15186666666666668	0.1582	0.15966666666666665	0.16036666666666666	0.15776666666666667	0.15856666666666666	0.15793333333333334	0.1561	0.154	0.15726666666666667	0.1605	0.161	0.16226666666666667	0.1577	0.1561	0.15523333333333333	0.1586	0.15656666666666666	0.15426666666666666	0.15469999999999998	0.159	0.16180000000000003	0.16473333333333334	0.1663	0.16803333333333334	0.1671	0.17229999999999998	0.17473333333333332	0.1777	0.17866666666666667	0.18400000000000002	0.18966666666666665	0.1959	0.20193333333333333	0.2064	0.21340000000000003	0.22093333333333334	0.23446666666666668	0.24349999999999997	0.25426666666666664	0.26476666666666665	0.2776666666666667	0.29216666666666663	0.30519999999999997	0.3187	0.3340666666666667	0.3508	0.3681666666666666	0.38989999999999997	0.41019999999999995	0.425	Low arginine supplementation without caffeine treatment.
H3	0.09006666666666667	0.10759999999999999	0.12686666666666666	0.1355333333333333	0.13993333333333335	0.14376666666666668	0.14653333333333332	0.1477333333333333	0.14803333333333332	0.14880000000000002	0.1502666666666667	0.1495	0.15059999999999998	0.14833333333333334	0.15046666666666667	0.1497666666666667	0.14886666666666667	0.14513333333333334	0.14473333333333335	0.14816666666666667	0.14730000000000001	0.14736666666666667	0.14526666666666666	0.146	0.14416666666666664	0.14293333333333333	0.1439666666666667	0.14406666666666668	0.14213333333333333	0.14033333333333334	0.14106666666666667	0.14179999999999998	0.14473333333333332	0.14646666666666666	0.1507	0.1497	0.15013333333333334	0.14826666666666666	0.15056666666666665	0.15086666666666668	0.1529	0.15543333333333334	0.1567	0.15623333333333334	0.15469999999999998	0.153	0.15273333333333333	0.1512	0.15213333333333334	0.15223333333333333	0.15426666666666666	0.15596666666666667	0.15913333333333332	0.16053333333333333	High arginine supplementation with caffeine treatment.
H4	0.09096666666666668	0.10956666666666666	0.12803333333333333	0.13543333333333332	0.13763333333333333	0.1433	0.14406666666666668	0.14616666666666667	0.1448	0.14523333333333333	0.1445	0.14376666666666665	0.14523333333333333	0.14573333333333335	0.14713333333333334	0.14756666666666665	0.149	0.1494	0.14986666666666668	0.15366666666666665	0.15743333333333331	0.16153333333333333	0.16613333333333333	0.16733333333333333	0.17289999999999997	0.17476666666666665	0.18306666666666668	0.1839666666666667	0.18446666666666667	0.18483333333333332	0.19136666666666668	0.19576666666666667	0.20123333333333335	0.2031666666666667	0.2094	0.21403333333333333	0.22283333333333336	0.23126666666666665	0.24226666666666666	0.25176666666666664	0.26393333333333335	0.2763333333333333	0.2885	0.30606666666666665	0.3262333333333333	0.347	0.36450000000000005	0.3825333333333334	0.40140000000000003	0.4223666666666667	0.44510000000000005	0.4710666666666667	0.4988333333333334	0.5168333333333334	Low arginine supplementation without caffeine treatment.
