	AllCCS ID	Name	Structure	Formula	Type	Adduct	m/z	CCS	Confidence level	Update date
1680	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M-H2O+H]+	426.152	199.5	4	2023-04-30
1681	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M-H]-	442.148	195.3	4	2023-04-30
1682	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M+Na-2H]-	464.13	199.6	4	2023-04-30
1683	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M+HCOO]-	488.1535	209.8	4	2023-04-30
2477	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Experimental CCS	[M+H]+	444.1626	194.1	3	2019-08-12
2478	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Experimental CCS	[M-H]-	442.148	196.4	3	2019-08-12
2479	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Experimental CCS	[M+Na-2H]-	464.13	199.4	3	2019-08-12
2480	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M+H]+	444.1626	195.7	4	2023-04-30
2481	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M+Na]+	466.1446	203.8	4	2023-04-30
2482	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M+NH4]+	461.1892	201.7	4	2023-04-30
2483	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M-H2O+H]+	426.152	199.5	4	2023-04-30
2484	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M-H]-	442.148	195.3	4	2023-04-30
2485	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M+Na-2H]-	464.13	199.6	4	2023-04-30
2486	AllCCS00000041	Dihydrofolic Acid	C=1C=C(C=CC1C(NC(CCC(=O)O)(C(=O)O)[H])=O)NCC=2CNC3=C(C(=NC(=N)N3)O)N2	C19H21N7O6	Predicted CCS	[M+HCOO]-	488.1535	209.8	4	2023-04-30
6636	AllCCS00002363	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	C8H17NOS2	Predicted CCS	[M+H]+	208.0825	142.6	4	2023-04-30
6637	AllCCS00002363	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	C8H17NOS2	Predicted CCS	[M+Na]+	230.0645	148.5	4	2023-04-30
6638	AllCCS00002363	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	C8H17NOS2	Predicted CCS	[M+NH4]+	225.1091	145.6	4	2023-04-30
6639	AllCCS00002363	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	C8H17NOS2	Predicted CCS	[M-H2O+H]+	190.0719	141.4	4	2023-04-30
6640	AllCCS00002363	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	C8H17NOS2	Predicted CCS	[M-H]-	206.0679	141.9	4	2023-04-30
6641	AllCCS00002363	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	C8H17NOS2	Predicted CCS	[M+Na-2H]-	228.0499	143.9	4	2023-04-30
6642	AllCCS00002363	Dihydrolipoamide	C(CCC(=O)N)CC(CCS)S	C8H17NOS2	Predicted CCS	[M+HCOO]-	252.0734	153.0	4	2023-04-30
3512	AllCCS00004758	Dihydroneopterin phosphate	C1C(=NC2=C(N1)NC(=NC2=O)N)[C@@H]([C@@H](COP(=O)(O)O)O)O	C9H14N5O7P	Predicted CCS	[M+H]+	336.0704	171.3	4	2023-04-30
3513	AllCCS00004758	Dihydroneopterin phosphate	C1C(=NC2=C(N1)NC(=NC2=O)N)[C@@H]([C@@H](COP(=O)(O)O)O)O	C9H14N5O7P	Predicted CCS	[M+Na]+	358.0524	179.5	4	2023-04-30
3514	AllCCS00004758	Dihydroneopterin phosphate	C1C(=NC2=C(N1)NC(=NC2=O)N)[C@@H]([C@@H](COP(=O)(O)O)O)O	C9H14N5O7P	Predicted CCS	[M+NH4]+	353.097	178.2	4	2023-04-30
3515	AllCCS00004758	Dihydroneopterin phosphate	C1C(=NC2=C(N1)NC(=NC2=O)N)[C@@H]([C@@H](COP(=O)(O)O)O)O	C9H14N5O7P	Predicted CCS	[M-H2O+H]+	318.0598	165.4	4	2023-04-30
3516	AllCCS00004758	Dihydroneopterin phosphate	C1C(=NC2=C(N1)NC(=NC2=O)N)[C@@H]([C@@H](COP(=O)(O)O)O)O	C9H14N5O7P	Predicted CCS	[M-H]-	334.0558	170.0	4	2023-04-30
3517	AllCCS00004758	Dihydroneopterin phosphate	C1C(=NC2=C(N1)NC(=NC2=O)N)[C@@H]([C@@H](COP(=O)(O)O)O)O	C9H14N5O7P	Predicted CCS	[M+Na-2H]-	356.0378	174.2	4	2023-04-30
3518	AllCCS00004758	Dihydroneopterin phosphate	C1C(=NC2=C(N1)NC(=NC2=O)N)[C@@H]([C@@H](COP(=O)(O)O)O)O	C9H14N5O7P	Predicted CCS	[M+HCOO]-	380.0613	183.0	4	2023-04-30
3698	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Experimental CCS	[M-H]-	157.0255	132.4	Conflict	2019-08-12
3699	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Predicted CCS	[M+H]+	159.0401	134.0	4	2023-04-30
3700	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Predicted CCS	[M+Na]+	181.0221	141.4	4	2023-04-30
3701	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Predicted CCS	[M+NH4]+	176.0667	138.9	4	2023-04-30
3702	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Predicted CCS	[M-H2O+H]+	141.0295	124.7	4	2023-04-30
3703	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Predicted CCS	[M-H]-	157.0255	129.0	4	2023-04-30
3704	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Predicted CCS	[M+Na-2H]-	179.0075	136.4	4	2023-04-30
3705	AllCCS00001767	Dihydroorotic Acid	C1C(C(=O)O)(N=C(N=C1O)O)[H]	C5H6N2O4	Predicted CCS	[M+HCOO]-	203.031	140.1	4	2023-04-30
3133	AllCCS00002509	Dihydropteroate	C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)O	C14H14N6O3	Predicted CCS	[M+H]+	315.12	168.6	4	2023-04-30
3134	AllCCS00002509	Dihydropteroate	C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)O	C14H14N6O3	Predicted CCS	[M+Na]+	337.102	182.3	4	2023-04-30
3135	AllCCS00002509	Dihydropteroate	C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)O	C14H14N6O3	Predicted CCS	[M+NH4]+	332.1466	179.2	4	2023-04-30
3136	AllCCS00002509	Dihydropteroate	C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)O	C14H14N6O3	Predicted CCS	[M-H2O+H]+	297.1094	165.3	4	2023-04-30
3137	AllCCS00002509	Dihydropteroate	C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)O	C14H14N6O3	Predicted CCS	[M-H]-	313.1054	172.0	4	2023-04-30
3138	AllCCS00002509	Dihydropteroate	C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)O	C14H14N6O3	Predicted CCS	[M+Na-2H]-	335.0874	176.8	4	2023-04-30
3139	AllCCS00002509	Dihydropteroate	C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)O	C14H14N6O3	Predicted CCS	[M+HCOO]-	359.1109	184.3	4	2023-04-30
2102	AllCCS00002236	Dihydroxyacetone	C(C(=O)CO)O	C3H6O3	Predicted CCS	[M+H]+	91.039	117.9	4	2023-04-30
2103	AllCCS00002236	Dihydroxyacetone	C(C(=O)CO)O	C3H6O3	Predicted CCS	[M+Na]+	113.021	124.7	4	2023-04-30
2104	AllCCS00002236	Dihydroxyacetone	C(C(=O)CO)O	C3H6O3	Predicted CCS	[M+NH4]+	108.0656	122.8	4	2023-04-30
2105	AllCCS00002236	Dihydroxyacetone	C(C(=O)CO)O	C3H6O3	Predicted CCS	[M-H2O+H]+	73.0284	123.8	4	2023-04-30
2106	AllCCS00002236	Dihydroxyacetone	C(C(=O)CO)O	C3H6O3	Predicted CCS	[M-H]-	89.0244	111.8	4	2023-04-30
2107	AllCCS00002236	Dihydroxyacetone	C(C(=O)CO)O	C3H6O3	Predicted CCS	[M+Na-2H]-	111.0064	117.7	4	2023-04-30
2108	AllCCS00002236	Dihydroxyacetone	C(C(=O)CO)O	C3H6O3	Predicted CCS	[M+HCOO]-	135.0299	122.9	4	2023-04-30
4055	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Experimental CCS	[M+Na]+	192.9873	145.5	2	2019-08-12
4056	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Predicted CCS	[M+H]+	171.0053	136.6	4	2023-04-30
4057	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Predicted CCS	[M+Na]+	192.9873	145.1	4	2023-04-30
4058	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Predicted CCS	[M+NH4]+	188.0319	142.2	4	2023-04-30
4059	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Predicted CCS	[M-H2O+H]+	152.9947	129.4	4	2023-04-30
4060	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Predicted CCS	[M-H]-	168.9907	129.5	4	2023-04-30
4061	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Predicted CCS	[M+Na-2H]-	190.9727	139.1	4	2023-04-30
4062	AllCCS00000519	Dihydroxyacetone phosphate	C(C(COP(O)(O)=O)=O)O	C3H7O6P	Predicted CCS	[M+HCOO]-	214.9962	148.7	4	2023-04-30
3224	AllCCS00022282	Dihydroxyacetone Phosphate Acyl Ester	OP(O)(=O)OCC(=O)COC=O	C4H7O7P	Predicted CCS	[M+H]+	199.0002	138.6	4	2023-04-30
3225	AllCCS00022282	Dihydroxyacetone Phosphate Acyl Ester	OP(O)(=O)OCC(=O)COC=O	C4H7O7P	Predicted CCS	[M+Na]+	220.9822	147.6	4	2023-04-30
3226	AllCCS00022282	Dihydroxyacetone Phosphate Acyl Ester	OP(O)(=O)OCC(=O)COC=O	C4H7O7P	Predicted CCS	[M+NH4]+	216.0268	144.9	4	2023-04-30
3227	AllCCS00022282	Dihydroxyacetone Phosphate Acyl Ester	OP(O)(=O)OCC(=O)COC=O	C4H7O7P	Predicted CCS	[M-H2O+H]+	180.9896	131.8	4	2023-04-30
3228	AllCCS00022282	Dihydroxyacetone Phosphate Acyl Ester	OP(O)(=O)OCC(=O)COC=O	C4H7O7P	Predicted CCS	[M-H]-	196.9856	134.0	4	2023-04-30
3229	AllCCS00022282	Dihydroxyacetone Phosphate Acyl Ester	OP(O)(=O)OCC(=O)COC=O	C4H7O7P	Predicted CCS	[M+Na-2H]-	218.9676	141.0	4	2023-04-30
3230	AllCCS00022282	Dihydroxyacetone Phosphate Acyl Ester	OP(O)(=O)OCC(=O)COC=O	C4H7O7P	Predicted CCS	[M+HCOO]-	242.9911	153.5	4	2023-04-30
1034	AllCCS00006177	Dimethyl trisulfide	CSSSC	C2H6S3	Predicted CCS	[M+H]+	126.9705	124.3	4	2023-04-30
1035	AllCCS00006177	Dimethyl trisulfide	CSSSC	C2H6S3	Predicted CCS	[M+Na]+	148.9525	130.4	4	2023-04-30
1036	AllCCS00006177	Dimethyl trisulfide	CSSSC	C2H6S3	Predicted CCS	[M+NH4]+	143.9971	128.6	4	2023-04-30
1037	AllCCS00006177	Dimethyl trisulfide	CSSSC	C2H6S3	Predicted CCS	[M-H2O+H]+	108.9599	124.3	4	2023-04-30
1038	AllCCS00006177	Dimethyl trisulfide	CSSSC	C2H6S3	Predicted CCS	[M-H]-	124.9559	118.6	4	2023-04-30
1039	AllCCS00006177	Dimethyl trisulfide	CSSSC	C2H6S3	Predicted CCS	[M+Na-2H]-	146.9379	124.7	4	2023-04-30
1040	AllCCS00006177	Dimethyl trisulfide	CSSSC	C2H6S3	Predicted CCS	[M+HCOO]-	170.9614	132.2	4	2023-04-30
1854	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Experimental CCS	[M-H]-	244.9985	143.1	3	2019-08-12
1855	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+H]+	247.0131	147.1	4	2023-04-30
1856	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+Na]+	268.9951	155.9	4	2023-04-30
1857	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+NH4]+	264.0397	153.2	4	2023-04-30
1858	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M-H2O+H]+	229.0025	141.3	4	2023-04-30
1859	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M-H]-	244.9985	143.0	4	2023-04-30
1860	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+Na-2H]-	266.9805	149.9	4	2023-04-30
1861	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+HCOO]-	291.004	163.1	4	2023-04-30
2599	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Experimental CCS	[M-H]-	244.9985	143.1	3	2019-08-12
2600	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+H]+	247.0131	147.1	4	2023-04-30
2601	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+Na]+	268.9951	155.9	4	2023-04-30
2602	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+NH4]+	264.0397	153.2	4	2023-04-30
2603	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M-H2O+H]+	229.0025	141.3	4	2023-04-30
2604	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M-H]-	244.9985	143.0	4	2023-04-30
2605	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+Na-2H]-	266.9805	149.9	4	2023-04-30
2606	AllCCS00000238	Dimethylallyl Diphosphate	CC(C)=CCOP(O)(=O)OP(O)(O)=O	C5H12O7P2	Predicted CCS	[M+HCOO]-	291.004	163.1	4	2023-04-30
791	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Experimental CCS	[M+Na]+	591.496	252.2	3	2019-08-12
792	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Experimental CCS	[M+K]+	607.4699	255.4	3	2019-08-12
793	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Predicted CCS	[M+H]+	569.514	249.1	4	2023-04-30
794	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Predicted CCS	[M+Na]+	591.496	252.6	4	2023-04-30
795	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Predicted CCS	[M+NH4]+	586.5406	251.5	4	2023-04-30
796	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Predicted CCS	[M-H2O+H]+	551.5034	248.8	4	2023-04-30
797	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Predicted CCS	[M-H]-	567.4994	243.1	4	2023-04-30
798	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Predicted CCS	[M+Na-2H]-	589.4814	246.9	4	2023-04-30
799	AllCCS00002184	Dipalmitoylglycerol	CCCCCCCCCCCCCCCC(=O)OCC(COC(CCCCCCCCCCCCCCC)=O)O	C35H68O5	Predicted CCS	[M+HCOO]-	613.5049	255.8	4	2023-04-30
3582	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Experimental CCS	[M+H]+	136.0427	130.2	1	2022-10-07
3583	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Experimental CCS	[M+Na-2H]-	156.0101	105.9	3	2022-10-07
3584	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Predicted CCS	[M+H]+	136.0427	130.2	4	2023-04-30
3585	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Predicted CCS	[M+Na]+	158.0247	130.9	4	2023-04-30
3586	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Predicted CCS	[M+NH4]+	153.0693	129.0	4	2023-04-30
3587	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Predicted CCS	[M-H2O+H]+	118.0321	129.8	4	2023-04-30
3588	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Predicted CCS	[M-H]-	134.0281	133.6	4	2023-04-30
3589	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Predicted CCS	[M+Na-2H]-	156.0101	126.2	4	2023-04-30
3590	AllCCS00000090	DL-Homocysteine	C(CS)C(C(=O)O)N	C4H9NO2S	Predicted CCS	[M+HCOO]-	180.0336	133.7	4	2023-04-30
2836	AllCCS00017248	DL-O-Phosphoserine	NC(COP(O)(O)=O)C(O)=O	C3H8NO6P	Predicted CCS	[M+H]+	186.0162	140.1	4	2023-04-30
2837	AllCCS00017248	DL-O-Phosphoserine	NC(COP(O)(O)=O)C(O)=O	C3H8NO6P	Predicted CCS	[M+Na]+	207.9982	141.0	4	2023-04-30
2838	AllCCS00017248	DL-O-Phosphoserine	NC(COP(O)(O)=O)C(O)=O	C3H8NO6P	Predicted CCS	[M+NH4]+	203.0428	140.1	4	2023-04-30
2839	AllCCS00017248	DL-O-Phosphoserine	NC(COP(O)(O)=O)C(O)=O	C3H8NO6P	Predicted CCS	[M-H2O+H]+	168.0056	134.7	4	2023-04-30
2840	AllCCS00017248	DL-O-Phosphoserine	NC(COP(O)(O)=O)C(O)=O	C3H8NO6P	Predicted CCS	[M-H]-	184.0016	130.5	4	2023-04-30
2841	AllCCS00017248	DL-O-Phosphoserine	NC(COP(O)(O)=O)C(O)=O	C3H8NO6P	Predicted CCS	[M+Na-2H]-	205.9836	135.6	4	2023-04-30
2842	AllCCS00017248	DL-O-Phosphoserine	NC(COP(O)(O)=O)C(O)=O	C3H8NO6P	Predicted CCS	[M+HCOO]-	230.0071	142.3	4	2023-04-30
4529	AllCCS00022377	Dodecaprenyl diphosphate	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	C60H100O7P2	Predicted CCS	[M+H]+	995.7017	316.7	4	2023-04-30
4530	AllCCS00022377	Dodecaprenyl diphosphate	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	C60H100O7P2	Predicted CCS	[M+Na]+	1017.6837	320.1	4	2023-04-30
4531	AllCCS00022377	Dodecaprenyl diphosphate	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	C60H100O7P2	Predicted CCS	[M+NH4]+	1012.7283	319.1	4	2023-04-30
4532	AllCCS00022377	Dodecaprenyl diphosphate	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	C60H100O7P2	Predicted CCS	[M-H2O+H]+	977.6911	312.8	4	2023-04-30
4533	AllCCS00022377	Dodecaprenyl diphosphate	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	C60H100O7P2	Predicted CCS	[M-H]-	993.6871	310.0	4	2023-04-30
4534	AllCCS00022377	Dodecaprenyl diphosphate	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	C60H100O7P2	Predicted CCS	[M+Na-2H]-	1015.6691	313.8	4	2023-04-30
4535	AllCCS00022377	Dodecaprenyl diphosphate	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O	C60H100O7P2	Predicted CCS	[M+HCOO]-	1039.6926	319.1	4	2023-04-30
2190	AllCCS00000271	Dodecyl-Coa	CCCCCCCCCCCC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])(O)[H])O)O	C33H58N7O17P3S	Experimental CCS	[M+H]+	950.2896	285.2	3	2019-08-12
2191	AllCCS00000271	Dodecyl-Coa	CCCCCCCCCCCC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])(O)[H])O)O	C33H58N7O17P3S	Experimental CCS	[M-H]-	948.275	283.2	3	2019-08-12
2192	AllCCS00000271	Dodecyl-Coa	CCCCCCCCCCCC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])(O)[H])O)O	C33H58N7O17P3S	Predicted CCS	[M+H]+	950.2896	287.0	4	2023-04-30
2193	AllCCS00000271	Dodecyl-Coa	CCCCCCCCCCCC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])(O)[H])O)O	C33H58N7O17P3S	Predicted CCS	[M+Na]+	972.2716	293.3	4	2023-04-30
2194	AllCCS00000271	Dodecyl-Coa	CCCCCCCCCCCC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(O)(=O)OP(O)(=O)OCC1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])(O)[H])O)O	C33H58N7O17P3S	Predicted CCS	[M+NH4]+	967.3162	290.7	4	2023-04-30
