,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Product m/z,Product Charge,CCS
3074,DeepCCS-30932474,D-Serine,C3H7NO3,[M-2H]2-,,52.0177,,151.5
3075,DeepCCS-30932474,D-Serine,C3H7NO3,[M+Na]+,1.0,128.0318,1.0,126.2
3076,AllCCS-32859911,D-Serine,C3H7NO3,[M+H]+,1.0,106.0499,1.0,127.6
3077,AllCCS-32859911,D-Serine,C3H7NO3,[M+H-H2O]+,1.0,88.0393,1.0,123.3
3078,AllCCS-32859911,D-Serine,C3H7NO3,[M+NH4]+,1.0,123.0764,1.0,131.6
3079,AllCCS-32859911,D-Serine,C3H7NO3,[M+Na]+,1.0,128.0318,1.0,132.8
3080,AllCCS-32859911,D-Serine,C3H7NO3,[M-H]-,-1.0,104.0353,-1.0,120.3
3081,AllCCS-32859911,D-Serine,C3H7NO3,[M+Na-2H]-,-1.0,126.0173,-1.0,124.2
3082,AllCCS-32859911,D-Serine,C3H7NO3,[M+HCOO]-,-1.0,150.0408,-1.0,128.4
3083,DarkChem-31661259,Phytosphingosine,C18H39NO3,[M+H]+,1.0,318.3003,1.0,182.6
3084,DarkChem-31661259,Phytosphingosine,C18H39NO3,[M-H]-,-1.0,316.2857,-1.0,183.0
3085,DeepCCS-30932474,Phytosphingosine,C18H39NO3,[M+H]+,1.0,318.3003,1.0,192.4
3086,DeepCCS-30932474,Phytosphingosine,C18H39NO3,[M-H]-,-1.0,316.2857,-1.0,189.0
3087,DeepCCS-30932474,Phytosphingosine,C18H39NO3,[M-2H]2-,,158.1429,,224.5
3088,DeepCCS-30932474,Phytosphingosine,C18H39NO3,[M+Na]+,1.0,340.2822,1.0,200.8
3089,AllCCS-32859911,Phytosphingosine,C18H39NO3,[M+H]+,1.0,318.3003,1.0,191.3
3090,AllCCS-32859911,Phytosphingosine,C18H39NO3,[M+H-H2O]+,1.0,300.2897,1.0,188.5
3091,AllCCS-32859911,Phytosphingosine,C18H39NO3,[M+NH4]+,1.0,335.3268,1.0,193.8
3092,AllCCS-32859911,Phytosphingosine,C18H39NO3,[M+Na]+,1.0,340.2822,1.0,194.5
3093,AllCCS-32859911,Phytosphingosine,C18H39NO3,[M-H]-,-1.0,316.2857,-1.0,183.9
3094,AllCCS-32859911,Phytosphingosine,C18H39NO3,[M+Na-2H]-,-1.0,338.2677,-1.0,184.9
3095,AllCCS-32859911,Phytosphingosine,C18H39NO3,[M+HCOO]-,-1.0,362.2912,-1.0,186.2
3111,DarkChem-31661259,D-Lactic acid,C3H6O3,[M+H]+,1.0,91.039,1.0,118.3
3112,DarkChem-31661259,D-Lactic acid,C3H6O3,[M-H]-,-1.0,89.0244,-1.0,111.2
3113,AllCCS-32859911,D-Lactic acid,C3H6O3,[M+H]+,1.0,91.039,1.0,125.9
3114,AllCCS-32859911,D-Lactic acid,C3H6O3,[M-H]-,-1.0,89.0244,-1.0,123.6
3115,DeepCCS-30932474,D-Lactic acid,C3H6O3,[M+H]+,1.0,91.039,1.0,117.1
3116,DeepCCS-30932474,D-Lactic acid,C3H6O3,[M-H]-,-1.0,89.0244,-1.0,114.3
3117,DeepCCS-30932474,D-Lactic acid,C3H6O3,[M-2H]2-,,44.5122,,150.8
3118,DeepCCS-30932474,D-Lactic acid,C3H6O3,[M+Na]+,1.0,113.0209,1.0,125.4
3119,DeepCCS-30932474,Glucose 1-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,143.2
3120,DeepCCS-30932474,Glucose 1-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,140.8
3121,DeepCCS-30932474,Glucose 1-phosphate,C6H13O9P,[M-2H]2-,,129.5112,,175.4
3122,DeepCCS-30932474,Glucose 1-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,150.2
3123,AllCCS-32859911,Glucose 1-phosphate,C6H13O9P,[M+H]+,1.0,261.037,1.0,156.4
3124,AllCCS-32859911,Glucose 1-phosphate,C6H13O9P,[M+H-H2O]+,1.0,243.0264,1.0,152.8
3125,AllCCS-32859911,Glucose 1-phosphate,C6H13O9P,[M+NH4]+,1.0,278.0635,1.0,159.7
3126,AllCCS-32859911,Glucose 1-phosphate,C6H13O9P,[M+Na]+,1.0,283.0189,1.0,160.6
3127,AllCCS-32859911,Glucose 1-phosphate,C6H13O9P,[M-H]-,-1.0,259.0224,-1.0,146.2
3128,AllCCS-32859911,Glucose 1-phosphate,C6H13O9P,[M+Na-2H]-,-1.0,281.0044,-1.0,146.5
3129,AllCCS-32859911,Glucose 1-phosphate,C6H13O9P,[M+HCOO]-,-1.0,305.0279,-1.0,146.9
3130,DarkChem-31661259,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+H]+,1.0,413.3778,1.0,200.8
3131,DarkChem-31661259,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M-H]-,-1.0,411.3632,-1.0,201.4
3132,AllCCS-32859911,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+H]+,1.0,413.3778,1.0,210.8
3133,AllCCS-32859911,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M-H]-,-1.0,411.3632,-1.0,211.6
3134,DeepCCS-30932474,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M-2H]2-,,205.6816,,239.1
3135,DeepCCS-30932474,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+Na]+,1.0,435.3597,1.0,215.4
3137,AllCCS-32859911,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+H-H2O]+,1.0,395.3672,1.0,208.9
3138,AllCCS-32859911,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+NH4]+,1.0,430.4043,1.0,212.6
3139,AllCCS-32859911,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+Na]+,1.0,435.3597,1.0,213.1
3141,AllCCS-32859911,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+Na-2H]-,-1.0,433.3452,-1.0,213.5
3142,AllCCS-32859911,"4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol",C29H48O,[M+HCOO]-,-1.0,457.3687,-1.0,215.8
3143,DarkChem-31661259,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+H]+,1.0,420.9697,1.0,190.0
3144,DarkChem-31661259,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M-H]-,-1.0,418.9551,-1.0,182.8
3145,AllCCS-32859911,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+H]+,1.0,420.9697,1.0,183.2
3146,AllCCS-32859911,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M-H]-,-1.0,418.9551,-1.0,168.6
3147,DeepCCS-30932474,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+H]+,1.0,420.9697,1.0,158.0
3148,DeepCCS-30932474,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M-H]-,-1.0,418.9551,-1.0,155.6
3149,DeepCCS-30932474,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M-2H]2-,,209.4776,,188.5
3150,DeepCCS-30932474,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+Na]+,1.0,442.9516,1.0,164.2
3152,AllCCS-32859911,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+H-H2O]+,1.0,402.9591,1.0,180.8
3153,AllCCS-32859911,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+NH4]+,1.0,437.9962,1.0,185.3
3154,AllCCS-32859911,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+Na]+,1.0,442.9516,1.0,186.0
3156,AllCCS-32859911,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+Na-2H]-,-1.0,440.937,-1.0,168.5
3157,AllCCS-32859911,"myo-Inositol 1,4,5-trisphosphate",C6H15O15P3,[M+HCOO]-,-1.0,464.9606,-1.0,168.6
3158,DeepCCS-30932474,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M-2H]2-,,473.1297,,249.7
3159,DeepCCS-30932474,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M+Na]+,1.0,970.2558,1.0,223.3
3160,AllCCS-32859911,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M+H]+,1.0,948.2739,1.0,279.6
3161,AllCCS-32859911,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M+H-H2O]+,1.0,930.2633,1.0,280.2
3162,AllCCS-32859911,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M+NH4]+,1.0,965.3004,1.0,279.0
3163,AllCCS-32859911,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M+Na]+,1.0,970.2558,1.0,278.9
3164,AllCCS-32859911,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M-H]-,-1.0,946.2593,-1.0,282.6
3165,AllCCS-32859911,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M+Na-2H]-,-1.0,968.2413,-1.0,288.2
3166,AllCCS-32859911,3Z-dodecenoyl-CoA,C33H56N7O17P3S,[M+HCOO]-,-1.0,992.2648,-1.0,294.3
3167,DarkChem-31661259,"7,8-Dihydropteroic acid",C14H14N6O3,[M+H]+,1.0,315.12,1.0,172.6
3168,DarkChem-31661259,"7,8-Dihydropteroic acid",C14H14N6O3,[M-H]-,-1.0,313.1055,-1.0,172.4
3169,AllCCS-32859911,"7,8-Dihydropteroic acid",C14H14N6O3,[M+H]+,1.0,315.12,1.0,172.4
3170,AllCCS-32859911,"7,8-Dihydropteroic acid",C14H14N6O3,[M-H]-,-1.0,313.1055,-1.0,173.0
3171,DeepCCS-30932474,"7,8-Dihydropteroic acid",C14H14N6O3,[M+H]+,1.0,315.12,1.0,173.0
3172,DeepCCS-30932474,"7,8-Dihydropteroic acid",C14H14N6O3,[M-H]-,-1.0,313.1055,-1.0,170.6
3173,DeepCCS-30932474,"7,8-Dihydropteroic acid",C14H14N6O3,[M-2H]2-,,156.5527,,204.0
3174,DeepCCS-30932474,"7,8-Dihydropteroic acid",C14H14N6O3,[M+Na]+,1.0,337.102,1.0,179.2
3176,AllCCS-32859911,"7,8-Dihydropteroic acid",C14H14N6O3,[M+H-H2O]+,1.0,297.1094,1.0,169.2
3177,AllCCS-32859911,"7,8-Dihydropteroic acid",C14H14N6O3,[M+NH4]+,1.0,332.1466,1.0,175.4
3178,AllCCS-32859911,"7,8-Dihydropteroic acid",C14H14N6O3,[M+Na]+,1.0,337.102,1.0,176.3
3180,AllCCS-32859911,"7,8-Dihydropteroic acid",C14H14N6O3,[M+Na-2H]-,-1.0,335.0874,-1.0,172.6
3181,AllCCS-32859911,"7,8-Dihydropteroic acid",C14H14N6O3,[M+HCOO]-,-1.0,359.1109,-1.0,172.4
3182,DarkChem-31661259,N-Acetyl-D-glucosamine,C8H15NO6,[M+H]+,1.0,222.0972,1.0,151.0
3183,DarkChem-31661259,N-Acetyl-D-glucosamine,C8H15NO6,[M-H]-,-1.0,220.0827,-1.0,145.3
3184,AllCCS-32859911,N-Acetyl-D-glucosamine,C8H15NO6,[M+H]+,1.0,222.0972,1.0,150.0
3185,AllCCS-32859911,N-Acetyl-D-glucosamine,C8H15NO6,[M-H]-,-1.0,220.0827,-1.0,146.2
3186,DeepCCS-30932474,N-Acetyl-D-glucosamine,C8H15NO6,[M+H]+,1.0,222.0972,1.0,149.3
3187,DeepCCS-30932474,N-Acetyl-D-glucosamine,C8H15NO6,[M-H]-,-1.0,220.0827,-1.0,146.9
3188,DeepCCS-30932474,N-Acetyl-D-glucosamine,C8H15NO6,[M-2H]2-,,110.0413,,181.2
3189,DeepCCS-30932474,N-Acetyl-D-glucosamine,C8H15NO6,[M+Na]+,1.0,244.0792,1.0,156.0
3191,AllCCS-32859911,N-Acetyl-D-glucosamine,C8H15NO6,[M+H-H2O]+,1.0,204.0866,1.0,146.3
3192,AllCCS-32859911,N-Acetyl-D-glucosamine,C8H15NO6,[M+NH4]+,1.0,239.1238,1.0,153.5
3193,AllCCS-32859911,N-Acetyl-D-glucosamine,C8H15NO6,[M+Na]+,1.0,244.0792,1.0,154.5
3195,AllCCS-32859911,N-Acetyl-D-glucosamine,C8H15NO6,[M+Na-2H]-,-1.0,242.0646,-1.0,146.8
3196,AllCCS-32859911,N-Acetyl-D-glucosamine,C8H15NO6,[M+HCOO]-,-1.0,266.0881,-1.0,147.5
3197,DarkChem-31661259,L-Allothreonine,C4H9NO3,[M+H]+,1.0,120.0655,1.0,124.4
3198,DarkChem-31661259,L-Allothreonine,C4H9NO3,[M-H]-,-1.0,118.051,-1.0,121.2
3199,DeepCCS-30932474,L-Allothreonine,C4H9NO3,[M+H]+,1.0,120.0655,1.0,125.0
3200,DeepCCS-30932474,L-Allothreonine,C4H9NO3,[M-H]-,-1.0,118.051,-1.0,121.1
3201,DeepCCS-30932474,L-Allothreonine,C4H9NO3,[M-2H]2-,,59.0255,,158.5
3202,DeepCCS-30932474,L-Allothreonine,C4H9NO3,[M+Na]+,1.0,142.0475,1.0,133.9
3203,AllCCS-32859911,L-Allothreonine,C4H9NO3,[M+H]+,1.0,120.0655,1.0,130.4
3204,AllCCS-32859911,L-Allothreonine,C4H9NO3,[M+H-H2O]+,1.0,102.055,1.0,126.2
3205,AllCCS-32859911,L-Allothreonine,C4H9NO3,[M+NH4]+,1.0,137.0921,1.0,134.3
3206,AllCCS-32859911,L-Allothreonine,C4H9NO3,[M+Na]+,1.0,142.0475,1.0,135.4
3207,AllCCS-32859911,L-Allothreonine,C4H9NO3,[M-H]-,-1.0,118.051,-1.0,121.9
3208,AllCCS-32859911,L-Allothreonine,C4H9NO3,[M+Na-2H]-,-1.0,140.0329,-1.0,125.2
3209,AllCCS-32859911,L-Allothreonine,C4H9NO3,[M+HCOO]-,-1.0,164.0564,-1.0,128.8
3210,AllCCS-32859911,FAD,C27H33N9O15P2,[M+H]+,1.0,786.1644,1.0,249.8
3211,AllCCS-32859911,FAD,C27H33N9O15P2,[M-H]-,-1.0,784.1499,-1.0,241.1
3212,DeepCCS-30932474,FAD,C27H33N9O15P2,[M+H]+,1.0,786.1644,1.0,231.1
3213,DeepCCS-30932474,FAD,C27H33N9O15P2,[M-H]-,-1.0,784.1499,-1.0,229.3
3214,DeepCCS-30932474,FAD,C27H33N9O15P2,[M-2H]2-,,392.0749,,263.1
3215,DeepCCS-30932474,FAD,C27H33N9O15P2,[M+Na]+,1.0,808.1464,1.0,236.9
3217,AllCCS-32859911,FAD,C27H33N9O15P2,[M+H-H2O]+,1.0,768.1538,1.0,249.8
3218,AllCCS-32859911,FAD,C27H33N9O15P2,[M+NH4]+,1.0,803.191,1.0,249.8
3219,AllCCS-32859911,FAD,C27H33N9O15P2,[M+Na]+,1.0,808.1464,1.0,249.7
3221,AllCCS-32859911,FAD,C27H33N9O15P2,[M+Na-2H]-,-1.0,806.1318,-1.0,244.4
3222,AllCCS-32859911,FAD,C27H33N9O15P2,[M+HCOO]-,-1.0,830.1553,-1.0,248.0
3223,DarkChem-31661259,S-Adenosylmethionine,C15H23N6O5S,[M+H]+,1.0,400.1523,1.0,189.7
3225,DarkChem-31661259,S-Adenosylmethionine,C15H23N6O5S,[M-H]-,-1.0,398.1378,-1.0,185.1
3227,AllCCS-32859911,S-Adenosylmethionine,C15H23N6O5S,[M+H]+,1.0,400.1523,1.0,188.7
3228,AllCCS-32859911,S-Adenosylmethionine,C15H23N6O5S,[M-H]-,-1.0,398.1378,-1.0,182.7
3229,DeepCCS-30932474,S-Adenosylmethionine,C15H23N6O5S,[M+H]+,1.0,400.1523,1.0,180.5
3230,DeepCCS-30932474,S-Adenosylmethionine,C15H23N6O5S,[M-H]-,-1.0,398.1378,-1.0,178.1
3231,DeepCCS-30932474,S-Adenosylmethionine,C15H23N6O5S,[M-2H]2-,,199.0689,,211.5
3232,DeepCCS-30932474,S-Adenosylmethionine,C15H23N6O5S,[M+Na]+,1.0,422.1343,1.0,186.6
3234,AllCCS-32859911,S-Adenosylmethionine,C15H23N6O5S,[M+H-H2O]+,1.0,382.1418,1.0,186.6
3235,AllCCS-32859911,S-Adenosylmethionine,C15H23N6O5S,[M+NH4]+,1.0,417.1789,1.0,190.7
3236,AllCCS-32859911,S-Adenosylmethionine,C15H23N6O5S,[M+Na]+,1.0,422.1343,1.0,191.3
3238,AllCCS-32859911,S-Adenosylmethionine,C15H23N6O5S,[M+Na-2H]-,-1.0,420.1197,-1.0,182.6
3239,AllCCS-32859911,S-Adenosylmethionine,C15H23N6O5S,[M+HCOO]-,-1.0,444.1433,-1.0,182.8
3240,DeepCCS-30932474,Folinic acid,C20H23N7O7,[M+H]+,1.0,474.1732,1.0,202.2
3241,DeepCCS-30932474,Folinic acid,C20H23N7O7,[M-H]-,-1.0,472.1586,-1.0,199.8
3242,DeepCCS-30932474,Folinic acid,C20H23N7O7,[M-2H]2-,,236.0793,,232.7
3243,DeepCCS-30932474,Folinic acid,C20H23N7O7,[M+Na]+,1.0,496.1551,1.0,208.1
3244,DarkChem-31661259,Sphinganine 1-phosphate,C18H40NO5P,[M+H]+,1.0,382.2717,1.0,198.5
3245,DarkChem-31661259,Sphinganine 1-phosphate,C18H40NO5P,[M-H]-,-1.0,380.2571,-1.0,193.4
3246,AllCCS-32859911,Sphinganine 1-phosphate,C18H40NO5P,[M+H]+,1.0,382.2717,1.0,203.3
3247,AllCCS-32859911,Sphinganine 1-phosphate,C18H40NO5P,[M-H]-,-1.0,380.2571,-1.0,195.1
3248,DeepCCS-30932474,Sphinganine 1-phosphate,C18H40NO5P,[M+H]+,1.0,382.2717,1.0,194.7
3249,DeepCCS-30932474,Sphinganine 1-phosphate,C18H40NO5P,[M-H]-,-1.0,380.2571,-1.0,191.5
3250,DeepCCS-30932474,Sphinganine 1-phosphate,C18H40NO5P,[M-2H]2-,,190.1286,,225.9
3251,DeepCCS-30932474,Sphinganine 1-phosphate,C18H40NO5P,[M+Na]+,1.0,404.2536,1.0,202.5
3253,AllCCS-32859911,Sphinganine 1-phosphate,C18H40NO5P,[M+H-H2O]+,1.0,364.2611,1.0,201.0
3254,AllCCS-32859911,Sphinganine 1-phosphate,C18H40NO5P,[M+NH4]+,1.0,399.2982,1.0,205.5
3255,AllCCS-32859911,Sphinganine 1-phosphate,C18H40NO5P,[M+Na]+,1.0,404.2536,1.0,206.1
3257,AllCCS-32859911,Sphinganine 1-phosphate,C18H40NO5P,[M+Na-2H]-,-1.0,402.2391,-1.0,196.6
3258,AllCCS-32859911,Sphinganine 1-phosphate,C18H40NO5P,[M+HCOO]-,-1.0,426.2626,-1.0,198.4
3259,DeepCCS-30932474,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+H]+,1.0,357.0806,1.0,176.0
3260,DeepCCS-30932474,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M-H]-,-1.0,355.066,-1.0,173.4
3261,DeepCCS-30932474,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M-2H]2-,,177.533,,208.4
3262,DeepCCS-30932474,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+Na]+,1.0,379.0625,1.0,184.6
3263,AllCCS-32859911,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+H]+,1.0,357.0806,1.0,174.8
3264,AllCCS-32859911,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+H-H2O]+,1.0,339.07,1.0,172.1
3265,AllCCS-32859911,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+NH4]+,1.0,374.1071,1.0,177.3
3266,AllCCS-32859911,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+Na]+,1.0,379.0625,1.0,178.1
3267,AllCCS-32859911,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M-H]-,-1.0,355.066,-1.0,171.4
3268,AllCCS-32859911,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+Na-2H]-,-1.0,377.048,-1.0,171.4
3269,AllCCS-32859911,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+HCOO]-,-1.0,401.0715,-1.0,171.6
3270,AllCCS-32859911,Palmityl-CoA,C37H66N7O17P3S,[M+H]+,1.0,1006.3521,1.0,292.8
3271,AllCCS-32859911,Palmityl-CoA,C37H66N7O17P3S,[M-H]-,-1.0,1004.3376,-1.0,294.9
3272,DeepCCS-30932474,Palmityl-CoA,C37H66N7O17P3S,[M+H]+,1.0,1006.3521,1.0,230.8
3273,DeepCCS-30932474,Palmityl-CoA,C37H66N7O17P3S,[M-H]-,-1.0,1004.3376,-1.0,229.2
3274,DeepCCS-30932474,Palmityl-CoA,C37H66N7O17P3S,[M-2H]2-,,502.1688,,264.1
3275,DeepCCS-30932474,Palmityl-CoA,C37H66N7O17P3S,[M+Na]+,1.0,1028.3341,1.0,237.6
3277,AllCCS-32859911,Palmityl-CoA,C37H66N7O17P3S,[M+H-H2O]+,1.0,988.3416,1.0,293.4
3278,AllCCS-32859911,Palmityl-CoA,C37H66N7O17P3S,[M+NH4]+,1.0,1023.3787,1.0,292.2
3279,AllCCS-32859911,Palmityl-CoA,C37H66N7O17P3S,[M+Na]+,1.0,1028.3341,1.0,292.0
3281,AllCCS-32859911,Palmityl-CoA,C37H66N7O17P3S,[M+Na-2H]-,-1.0,1026.3195,-1.0,300.7
3282,AllCCS-32859911,Palmityl-CoA,C37H66N7O17P3S,[M+HCOO]-,-1.0,1050.3431,-1.0,307.0
3283,DeepCCS-30932474,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+H]+,1.0,272.1479,1.0,157.8
3284,DeepCCS-30932474,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M-H]-,-1.0,270.1334,-1.0,155.4
3285,DeepCCS-30932474,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M-2H]2-,,135.0667,,188.3
3286,DeepCCS-30932474,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+Na]+,1.0,294.1298,1.0,163.9
3287,AllCCS-32859911,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+H]+,1.0,272.1479,1.0,160.9
3288,AllCCS-32859911,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+H-H2O]+,1.0,254.1373,1.0,157.8
3289,AllCCS-32859911,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+NH4]+,1.0,289.1745,1.0,163.8
3290,AllCCS-32859911,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+Na]+,1.0,294.1298,1.0,164.6
3291,AllCCS-32859911,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M-H]-,-1.0,270.1334,-1.0,163.8
3292,AllCCS-32859911,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+Na-2H]-,-1.0,292.1153,-1.0,164.0
3293,AllCCS-32859911,2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,C11H19N4O4,[M+HCOO]-,-1.0,316.1388,-1.0,164.3
3294,DarkChem-31661259,Thiosulfate,H2O3S2,[M+H]+,1.0,114.9518,1.0,119.6
3296,DarkChem-31661259,Thiosulfate,H2O3S2,[M-H]-,-1.0,112.9373,-1.0,110.9
3298,AllCCS-32859911,Thiosulfate,H2O3S2,[M+H]+,1.0,114.9518,1.0,129.4
3299,AllCCS-32859911,Thiosulfate,H2O3S2,[M-H]-,-1.0,112.9373,-1.0,138.8
3300,DeepCCS-30932474,Thiosulfate,H2O3S2,[M+H]+,1.0,114.9518,1.0,129.1
3301,DeepCCS-30932474,Thiosulfate,H2O3S2,[M-H]-,-1.0,112.9373,-1.0,126.3
3302,DeepCCS-30932474,Thiosulfate,H2O3S2,[M-2H]2-,,56.4686,,162.8
3303,DeepCCS-30932474,Thiosulfate,H2O3S2,[M+Na]+,1.0,136.9338,1.0,137.3
3305,AllCCS-32859911,Thiosulfate,H2O3S2,[M+H-H2O]+,1.0,96.9412,1.0,125.3
3306,AllCCS-32859911,Thiosulfate,H2O3S2,[M+NH4]+,1.0,131.9784,1.0,133.2
3307,AllCCS-32859911,Thiosulfate,H2O3S2,[M+Na]+,1.0,136.9338,1.0,134.3
3309,AllCCS-32859911,Thiosulfate,H2O3S2,[M+Na-2H]-,-1.0,134.9192,-1.0,144.5
3310,AllCCS-32859911,Thiosulfate,H2O3S2,[M+HCOO]-,-1.0,158.9427,-1.0,150.7
3311,DarkChem-31661259,Phenylalanine,C9H11NO2,[M+H]+,1.0,166.0863,1.0,136.8
3312,DarkChem-31661259,Phenylalanine,C9H11NO2,[M-H]-,-1.0,164.0717,-1.0,135.0
3313,AllCCS-32859911,Phenylalanine,C9H11NO2,[M+H]+,1.0,166.0863,1.0,136.9
3314,AllCCS-32859911,Phenylalanine,C9H11NO2,[M-H]-,-1.0,164.0717,-1.0,135.2
3315,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M+H]+,1.0,166.0863,1.0,133.9
3316,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M+H]+,1.0,166.0863,1.0,130.1
3317,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M-H]-,-1.0,164.0717,-1.0,130.5
3318,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M-H]-,-1.0,164.0717,-1.0,126.2
3319,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M-2H]2-,,82.0359,,167.7
3320,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M+Na]+,1.0,188.0682,1.0,143.3
3321,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M-2H]2-,,82.0359,,163.6
3322,DeepCCS-30932474,Phenylalanine,C9H11NO2,[M+Na]+,1.0,188.0682,1.0,139.1
3324,AllCCS-32859911,Phenylalanine,C9H11NO2,[M+H-H2O]+,1.0,148.0757,1.0,132.5
3325,AllCCS-32859911,Phenylalanine,C9H11NO2,[M+NH4]+,1.0,183.1128,1.0,140.9
3326,AllCCS-32859911,Phenylalanine,C9H11NO2,[M+Na]+,1.0,188.0682,1.0,142.0
3328,AllCCS-32859911,Phenylalanine,C9H11NO2,[M+Na-2H]-,-1.0,186.0536,-1.0,136.3
3329,AllCCS-32859911,Phenylalanine,C9H11NO2,[M+HCOO]-,-1.0,210.0772,-1.0,137.6
3330,DarkChem-31661259,Uridine 5'-diphosphate,C9H14N2O12P2,[M+H]+,1.0,405.0095,1.0,188.8
3331,DarkChem-31661259,Uridine 5'-diphosphate,C9H14N2O12P2,[M-H]-,-1.0,402.9949,-1.0,179.5
3332,AllCCS-32859911,Uridine 5'-diphosphate,C9H14N2O12P2,[M+H]+,1.0,405.0095,1.0,181.9
3333,AllCCS-32859911,Uridine 5'-diphosphate,C9H14N2O12P2,[M-H]-,-1.0,402.9949,-1.0,174.5
3334,DeepCCS-30932474,Uridine 5'-diphosphate,C9H14N2O12P2,[M+H]+,1.0,405.0095,1.0,169.5
3335,DeepCCS-30932474,Uridine 5'-diphosphate,C9H14N2O12P2,[M-H]-,-1.0,402.9949,-1.0,167.1
3336,DeepCCS-30932474,Uridine 5'-diphosphate,C9H14N2O12P2,[M-2H]2-,,201.4975,,200.4
3337,DeepCCS-30932474,Uridine 5'-diphosphate,C9H14N2O12P2,[M+Na]+,1.0,426.9914,1.0,176.2
