	AllCCS ID	Name	Structure	Formula	Type	Adduct	m/z	CCS	Confidence level	Update date
2621	AllCCS00002228	Palmitoyl-CoA	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O	C37H66N7O17P3S	Predicted CCS	[M-H2O+H]+	988.3416	304.7	4	2023-04-30
2622	AllCCS00002228	Palmitoyl-CoA	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O	C37H66N7O17P3S	Predicted CCS	[M-H]-	1004.3376	296.8	4	2023-04-30
2623	AllCCS00002228	Palmitoyl-CoA	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O	C37H66N7O17P3S	Predicted CCS	[M+Na-2H]-	1026.3196	300.2	4	2023-04-30
2624	AllCCS00002228	Palmitoyl-CoA	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O	C37H66N7O17P3S	Predicted CCS	[M+HCOO]-	1050.3431	312.7	4	2023-04-30
969	AllCCS00002654	Palmitoylglycerone phosphate	CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	C19H37O7P	Predicted CCS	[M+H]+	409.235	202.4	4	2023-04-30
970	AllCCS00002654	Palmitoylglycerone phosphate	CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	C19H37O7P	Predicted CCS	[M+Na]+	431.217	208.2	4	2023-04-30
971	AllCCS00002654	Palmitoylglycerone phosphate	CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	C19H37O7P	Predicted CCS	[M+NH4]+	426.2616	207.0	4	2023-04-30
972	AllCCS00002654	Palmitoylglycerone phosphate	CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	C19H37O7P	Predicted CCS	[M-H2O+H]+	391.2244	202.1	4	2023-04-30
973	AllCCS00002654	Palmitoylglycerone phosphate	CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	C19H37O7P	Predicted CCS	[M-H]-	407.2204	202.1	4	2023-04-30
974	AllCCS00002654	Palmitoylglycerone phosphate	CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	C19H37O7P	Predicted CCS	[M+Na-2H]-	429.2024	202.4	4	2023-04-30
975	AllCCS00002654	Palmitoylglycerone phosphate	CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O	C19H37O7P	Predicted CCS	[M+HCOO]-	453.2259	213.4	4	2023-04-30
5049	AllCCS00004814	Parapyruvate	CC(CC(=O)C(=O)O)(C(=O)O)O	C6H8O6	Predicted CCS	[M+H]+	177.0394	135.5	4	2023-04-30
5050	AllCCS00004814	Parapyruvate	CC(CC(=O)C(=O)O)(C(=O)O)O	C6H8O6	Predicted CCS	[M+Na]+	199.0214	138.1	4	2023-04-30
5051	AllCCS00004814	Parapyruvate	CC(CC(=O)C(=O)O)(C(=O)O)O	C6H8O6	Predicted CCS	[M+NH4]+	194.066	136.4	4	2023-04-30
5052	AllCCS00004814	Parapyruvate	CC(CC(=O)C(=O)O)(C(=O)O)O	C6H8O6	Predicted CCS	[M-H2O+H]+	159.0288	131.2	4	2023-04-30
5053	AllCCS00004814	Parapyruvate	CC(CC(=O)C(=O)O)(C(=O)O)O	C6H8O6	Predicted CCS	[M-H]-	175.0248	127.7	4	2023-04-30
5054	AllCCS00004814	Parapyruvate	CC(CC(=O)C(=O)O)(C(=O)O)O	C6H8O6	Predicted CCS	[M+Na-2H]-	197.0068	132.0	4	2023-04-30
5055	AllCCS00004814	Parapyruvate	CC(CC(=O)C(=O)O)(C(=O)O)O	C6H8O6	Predicted CCS	[M+HCOO]-	221.0303	137.0	4	2023-04-30
529	AllCCS00002850	Pentane-1,5-Diamine	C(CCN)CCN	C5H14N2	Predicted CCS	[M+H]+	103.123	121.7	4	2023-04-30
530	AllCCS00002850	Pentane-1,5-Diamine	C(CCN)CCN	C5H14N2	Predicted CCS	[M+Na]+	125.105	126.1	4	2023-04-30
531	AllCCS00002850	Pentane-1,5-Diamine	C(CCN)CCN	C5H14N2	Predicted CCS	[M+NH4]+	120.1496	124.3	4	2023-04-30
532	AllCCS00002850	Pentane-1,5-Diamine	C(CCN)CCN	C5H14N2	Predicted CCS	[M-H2O+H]+	85.1124	121.5	4	2023-04-30
533	AllCCS00002850	Pentane-1,5-Diamine	C(CCN)CCN	C5H14N2	Predicted CCS	[M-H]-	101.1084	121.5	4	2023-04-30
534	AllCCS00002850	Pentane-1,5-Diamine	C(CCN)CCN	C5H14N2	Predicted CCS	[M+Na-2H]-	123.0904	121.4	4	2023-04-30
535	AllCCS00002850	Pentane-1,5-Diamine	C(CCN)CCN	C5H14N2	Predicted CCS	[M+HCOO]-	147.1139	123.7	4	2023-04-30
5230	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Experimental CCS	[M+H]+	167.1067	124.9	3	2019-08-12
5231	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Predicted CCS	[M+H]+	167.1067	125.4	4	2023-04-30
5232	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Predicted CCS	[M+Na]+	189.0887	141.3	4	2023-04-30
5233	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Predicted CCS	[M+NH4]+	184.1333	137.9	4	2023-04-30
5234	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Predicted CCS	[M-H2O+H]+	149.0961	123.6	4	2023-04-30
5235	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Predicted CCS	[M-H]-	165.0921	126.6	4	2023-04-30
5236	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Predicted CCS	[M+Na-2H]-	187.0741	137.9	4	2023-04-30
5237	AllCCS00001265	Perillic Acid (-)	C=C(C)C1CC=C(CC1)C(=O)O	C10H14O2	Predicted CCS	[M+HCOO]-	211.0976	144.9	4	2023-04-30
5313	AllCCS00003260	Perillyl aldehyde	CC(=C)C1CCC(=CC1)C=O	C10H14O	Predicted CCS	[M+H]+	151.1118	121.7	4	2023-04-30
5314	AllCCS00003260	Perillyl aldehyde	CC(=C)C1CCC(=CC1)C=O	C10H14O	Predicted CCS	[M+Na]+	173.0938	138.8	4	2023-04-30
5315	AllCCS00003260	Perillyl aldehyde	CC(=C)C1CCC(=CC1)C=O	C10H14O	Predicted CCS	[M+NH4]+	168.1384	136.0	4	2023-04-30
5316	AllCCS00003260	Perillyl aldehyde	CC(=C)C1CCC(=CC1)C=O	C10H14O	Predicted CCS	[M-H2O+H]+	133.1012	116.8	4	2023-04-30
5317	AllCCS00003260	Perillyl aldehyde	CC(=C)C1CCC(=CC1)C=O	C10H14O	Predicted CCS	[M-H]-	149.0972	122.1	4	2023-04-30
5318	AllCCS00003260	Perillyl aldehyde	CC(=C)C1CCC(=CC1)C=O	C10H14O	Predicted CCS	[M+Na-2H]-	171.0792	135.6	4	2023-04-30
5319	AllCCS00003260	Perillyl aldehyde	CC(=C)C1CCC(=CC1)C=O	C10H14O	Predicted CCS	[M+HCOO]-	195.1027	142.5	4	2023-04-30
2758	AllCCS00009786	Phenethyl acetate	CC(=O)OCCC1=CC=CC=C1	C10H12O2	Predicted CCS	[M+H]+	165.091	131.6	4	2023-04-30
2759	AllCCS00009786	Phenethyl acetate	CC(=O)OCCC1=CC=CC=C1	C10H12O2	Predicted CCS	[M+Na]+	187.073	141.7	4	2023-04-30
2760	AllCCS00009786	Phenethyl acetate	CC(=O)OCCC1=CC=CC=C1	C10H12O2	Predicted CCS	[M+NH4]+	182.1176	139.2	4	2023-04-30
2761	AllCCS00009786	Phenethyl acetate	CC(=O)OCCC1=CC=CC=C1	C10H12O2	Predicted CCS	[M-H2O+H]+	147.0804	128.9	4	2023-04-30
2762	AllCCS00009786	Phenethyl acetate	CC(=O)OCCC1=CC=CC=C1	C10H12O2	Predicted CCS	[M-H]-	163.0764	132.4	4	2023-04-30
2763	AllCCS00009786	Phenethyl acetate	CC(=O)OCCC1=CC=CC=C1	C10H12O2	Predicted CCS	[M+Na-2H]-	185.0584	137.0	4	2023-04-30
2764	AllCCS00009786	Phenethyl acetate	CC(=O)OCCC1=CC=CC=C1	C10H12O2	Predicted CCS	[M+HCOO]-	209.0819	146.0	4	2023-04-30
2632	AllCCS00002371	Phenylacetaldehyde	C1=CC=C(C=C1)CC=O	C8H8O	Predicted CCS	[M+H]+	121.0648	121.7	4	2023-04-30
2633	AllCCS00002371	Phenylacetaldehyde	C1=CC=C(C=C1)CC=O	C8H8O	Predicted CCS	[M+Na]+	143.0468	132.3	4	2023-04-30
2634	AllCCS00002371	Phenylacetaldehyde	C1=CC=C(C=C1)CC=O	C8H8O	Predicted CCS	[M+NH4]+	138.0914	130.1	4	2023-04-30
2635	AllCCS00002371	Phenylacetaldehyde	C1=CC=C(C=C1)CC=O	C8H8O	Predicted CCS	[M-H2O+H]+	103.0542	117.7	4	2023-04-30
2636	AllCCS00002371	Phenylacetaldehyde	C1=CC=C(C=C1)CC=O	C8H8O	Predicted CCS	[M-H]-	119.0502	120.5	4	2023-04-30
2637	AllCCS00002371	Phenylacetaldehyde	C1=CC=C(C=C1)CC=O	C8H8O	Predicted CCS	[M+Na-2H]-	141.0322	128.6	4	2023-04-30
2638	AllCCS00002371	Phenylacetaldehyde	C1=CC=C(C=C1)CC=O	C8H8O	Predicted CCS	[M+HCOO]-	165.0557	134.9	4	2023-04-30
2751	AllCCS00005431	Phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	C8H8O2	Predicted CCS	[M+H]+	137.0597	132.0	4	2023-04-30
2752	AllCCS00005431	Phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	C8H8O2	Predicted CCS	[M+Na]+	159.0417	136.8	4	2023-04-30
2753	AllCCS00005431	Phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	C8H8O2	Predicted CCS	[M+NH4]+	154.0863	134.7	4	2023-04-30
2754	AllCCS00005431	Phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	C8H8O2	Predicted CCS	[M-H2O+H]+	119.0491	129.0	4	2023-04-30
2755	AllCCS00005431	Phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	C8H8O2	Predicted CCS	[M-H]-	135.0451	130.3	4	2023-04-30
2756	AllCCS00005431	Phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	C8H8O2	Predicted CCS	[M+Na-2H]-	157.0271	133.1	4	2023-04-30
2757	AllCCS00005431	Phenylacetic acid	C1=CC=C(C=C1)CC(=O)O	C8H8O2	Predicted CCS	[M+HCOO]-	181.0506	143.0	4	2023-04-30
4610	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Experimental CCS	[M+H]+	123.0805	121.2	3	2019-08-12
4611	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Predicted CCS	[M+H]+	123.0805	121.2	4	2023-04-30
4612	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Predicted CCS	[M+Na]+	145.0625	133.2	4	2023-04-30
4613	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Predicted CCS	[M+NH4]+	140.1071	131.4	4	2023-04-30
4614	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Predicted CCS	[M-H2O+H]+	105.0699	117.6	4	2023-04-30
4615	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Predicted CCS	[M-H]-	121.0659	120.9	4	2023-04-30
4616	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Predicted CCS	[M+Na-2H]-	143.0479	129.3	4	2023-04-30
4617	AllCCS00000756	Phenylethyl alcohol	C1=CC=C(C=C1)CCO	C8H10O	Predicted CCS	[M+HCOO]-	167.0714	135.6	4	2023-04-30
2351	AllCCS00002232	Phenylpyruvic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	C9H8O3	Predicted CCS	[M+H]+	165.0546	138.6	4	2023-04-30
2352	AllCCS00002232	Phenylpyruvic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	C9H8O3	Predicted CCS	[M+Na]+	187.0366	147.3	4	2023-04-30
2353	AllCCS00002232	Phenylpyruvic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	C9H8O3	Predicted CCS	[M+NH4]+	182.0812	146.1	4	2023-04-30
2354	AllCCS00002232	Phenylpyruvic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	C9H8O3	Predicted CCS	[M-H2O+H]+	147.044	131.9	4	2023-04-30
2355	AllCCS00002232	Phenylpyruvic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	C9H8O3	Predicted CCS	[M-H]-	163.04	140.0	4	2023-04-30
2356	AllCCS00002232	Phenylpyruvic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	C9H8O3	Predicted CCS	[M+Na-2H]-	185.022	143.4	4	2023-04-30
2357	AllCCS00002232	Phenylpyruvic acid	C1=CC=C(C=C1)CC(=O)C(=O)O	C9H8O3	Predicted CCS	[M+HCOO]-	209.0455	150.2	4	2023-04-30
159	AllCCS00003504	Phosphoaspartate	C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O	C4H8NO7P	Predicted CCS	[M+H]+	214.0111	143.1	4	2023-04-30
160	AllCCS00003504	Phosphoaspartate	C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O	C4H8NO7P	Predicted CCS	[M+Na]+	235.9931	146.5	4	2023-04-30
161	AllCCS00003504	Phosphoaspartate	C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O	C4H8NO7P	Predicted CCS	[M+NH4]+	231.0377	144.3	4	2023-04-30
162	AllCCS00003504	Phosphoaspartate	C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O	C4H8NO7P	Predicted CCS	[M-H2O+H]+	196.0005	134.9	4	2023-04-30
163	AllCCS00003504	Phosphoaspartate	C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O	C4H8NO7P	Predicted CCS	[M-H]-	211.9965	134.3	4	2023-04-30
164	AllCCS00003504	Phosphoaspartate	C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O	C4H8NO7P	Predicted CCS	[M+Na-2H]-	233.9785	141.0	4	2023-04-30
165	AllCCS00003504	Phosphoaspartate	C([C@@H](C(=O)O)N)C(=O)OP(=O)(O)O	C4H8NO7P	Predicted CCS	[M+HCOO]-	258.002	148.7	4	2023-04-30
2464	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Experimental CCS	[M+Na]+	190.9717	137.9	1	2019-08-12
2465	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Experimental CCS	[M-H]-	166.9751	164.3	3	2019-08-12
2466	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Experimental CCS	[M-H2O-H]-	148.9645	114.1	3	2019-08-12
2467	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Predicted CCS	[M+H]+	168.9897	172.0	4	2023-04-30
2468	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Predicted CCS	[M+Na]+	190.9717	168.0	4	2023-04-30
2469	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Predicted CCS	[M+NH4]+	186.0163	170.2	4	2023-04-30
2470	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Predicted CCS	[M-H2O+H]+	150.9791	165.2	4	2023-04-30
2471	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Predicted CCS	[M-H]-	166.9751	166.9	4	2023-04-30
2472	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Predicted CCS	[M+Na-2H]-	188.9571	160.8	4	2023-04-30
2473	AllCCS00000084	Phosphoenolpyruvate	C=C(C(=O)O)OP(O)(O)=O	C3H5O6P	Predicted CCS	[M+HCOO]-	212.9806	162.3	4	2023-04-30
1126	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Experimental CCS	[M+H]+	262.0475	162.8	3	2019-08-12
1127	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Experimental CCS	[M+Na-2H]-	282.0149	149.3	3	2019-08-12
1128	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Predicted CCS	[M+H]+	262.0475	161.3	4	2023-04-30
1129	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Predicted CCS	[M+Na]+	284.0295	154.3	4	2023-04-30
1130	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Predicted CCS	[M+NH4]+	279.0741	152.6	4	2023-04-30
1131	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Predicted CCS	[M-H2O+H]+	244.0369	160.0	4	2023-04-30
1132	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Predicted CCS	[M-H]-	260.0329	161.3	4	2023-04-30
1133	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Predicted CCS	[M+Na-2H]-	282.0149	149.9	4	2023-04-30
1134	AllCCS00000064	Phosphonotyrosine	C=1C=C(C=CC1CC(C(=O)O)(N)[H])OP(O)(O)=O	C9H12NO6P	Predicted CCS	[M+HCOO]-	306.0384	157.5	4	2023-04-30
1637	AllCCS00003331	Phosphoribosyl-AMP	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O	C15H23N5O14P2	Predicted CCS	[M+H]+	560.079	209.6	4	2023-04-30
1638	AllCCS00003331	Phosphoribosyl-AMP	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O	C15H23N5O14P2	Predicted CCS	[M+Na]+	582.061	213.9	4	2023-04-30
1639	AllCCS00003331	Phosphoribosyl-AMP	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O	C15H23N5O14P2	Predicted CCS	[M+NH4]+	577.1056	212.7	4	2023-04-30
1640	AllCCS00003331	Phosphoribosyl-AMP	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O	C15H23N5O14P2	Predicted CCS	[M-H2O+H]+	542.0684	207.9	4	2023-04-30
1641	AllCCS00003331	Phosphoribosyl-AMP	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O	C15H23N5O14P2	Predicted CCS	[M-H]-	558.0644	204.1	4	2023-04-30
1642	AllCCS00003331	Phosphoribosyl-AMP	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O	C15H23N5O14P2	Predicted CCS	[M+Na-2H]-	580.0464	208.2	4	2023-04-30
1643	AllCCS00003331	Phosphoribosyl-AMP	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)[C@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O)O)O	C15H23N5O14P2	Predicted CCS	[M+HCOO]-	604.0699	216.8	4	2023-04-30
2604	AllCCS00002197	Phosphoric acid	OP(=O)(O)O	H3PO4	Predicted CCS	[M+H]+	98.9842	125.5	4	2023-04-30
2605	AllCCS00002197	Phosphoric acid	OP(=O)(O)O	H3PO4	Predicted CCS	[M+Na]+	120.9662	133.3	4	2023-04-30
2606	AllCCS00002197	Phosphoric acid	OP(=O)(O)O	H3PO4	Predicted CCS	[M+NH4]+	116.0108	131.7	4	2023-04-30
2607	AllCCS00002197	Phosphoric acid	OP(=O)(O)O	H3PO4	Predicted CCS	[M-H2O+H]+	80.9736	126.8	4	2023-04-30
2608	AllCCS00002197	Phosphoric acid	OP(=O)(O)O	H3PO4	Predicted CCS	[M-H]-	96.9696	116.5	4	2023-04-30
2609	AllCCS00002197	Phosphoric acid	OP(=O)(O)O	H3PO4	Predicted CCS	[M+Na-2H]-	118.9516	124.1	4	2023-04-30
2610	AllCCS00002197	Phosphoric acid	OP(=O)(O)O	H3PO4	Predicted CCS	[M+HCOO]-	142.9751	131.6	4	2023-04-30
2456	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Experimental CCS	[M-H]-	140.0118	123.1	2	2019-08-12
2457	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Predicted CCS	[M+H]+	142.0264	131.4	4	2023-04-30
2458	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Predicted CCS	[M+Na]+	164.0084	138.8	4	2023-04-30
2459	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Predicted CCS	[M+NH4]+	159.053	136.1	4	2023-04-30
2460	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Predicted CCS	[M-H2O+H]+	124.0158	125.8	4	2023-04-30
2461	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Predicted CCS	[M-H]-	140.0118	122.7	4	2023-04-30
2462	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Predicted CCS	[M+Na-2H]-	161.9938	130.9	4	2023-04-30
2463	AllCCS00000011	Phosphorylcolamine	C(COP(O)(O)=O)N	C2H8NO4P	Predicted CCS	[M+HCOO]-	186.0173	139.2	4	2023-04-30
3678	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Experimental CCS	[M+H]+	660.8687	215.2	1	2019-08-12
3679	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Experimental CCS	[M-H]-	658.8541	195.7	1	2019-08-12
3680	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Predicted CCS	[M+H]+	660.8687	216.3	4	2023-04-30
3681	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Predicted CCS	[M+Na]+	682.8507	221.3	4	2023-04-30
3682	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Predicted CCS	[M+NH4]+	677.8953	219.2	4	2023-04-30
3683	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Predicted CCS	[M-H2O+H]+	642.8581	207.5	4	2023-04-30
3684	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Predicted CCS	[M-H]-	658.8541	202.5	4	2023-04-30
3685	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Predicted CCS	[M+Na-2H]-	680.8361	210.6	4	2023-04-30
3686	AllCCS00002120	Phytate	C1(C(C(C(C(C1OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O)OP(O)(O)=O	C6H18O24P6	Predicted CCS	[M+HCOO]-	704.8596	224.5	4	2023-04-30
2537	AllCCS00000425	Phytosphingosine	CCCCCCCCCCCCCCC(C(C(CO)(N)[H])(O)[H])(O)[H]	C18H39NO3	Experimental CCS	[M+H]+	318.3003	196.8	3	2019-08-12
2538	AllCCS00000425	Phytosphingosine	CCCCCCCCCCCCCCC(C(C(CO)(N)[H])(O)[H])(O)[H]	C18H39NO3	Experimental CCS	[M-H]-	316.2857	180.7	3	2019-08-12
2539	AllCCS00000425	Phytosphingosine	CCCCCCCCCCCCCCC(C(C(CO)(N)[H])(O)[H])(O)[H]	C18H39NO3	Predicted CCS	[M+H]+	318.3003	185.0	4	2023-04-30
2540	AllCCS00000425	Phytosphingosine	CCCCCCCCCCCCCCC(C(C(CO)(N)[H])(O)[H])(O)[H]	C18H39NO3	Predicted CCS	[M+Na]+	340.2823	190.9	4	2023-04-30
2541	AllCCS00000425	Phytosphingosine	CCCCCCCCCCCCCCC(C(C(CO)(N)[H])(O)[H])(O)[H]	C18H39NO3	Predicted CCS	[M+NH4]+	335.3269	189.1	4	2023-04-30
2542	AllCCS00000425	Phytosphingosine	CCCCCCCCCCCCCCC(C(C(CO)(N)[H])(O)[H])(O)[H]	C18H39NO3	Predicted CCS	[M-H2O+H]+	300.2897	181.8	4	2023-04-30
