Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Pidolic Acid [[M+H]]	31.0	0.12742812742812742	10868.90239539062	6315.121369102446	0.3292605977169735
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Proline [[M+NH4]]	2.0	0.006216006216006216	18.64583333333333	124.80872102005509	0.07252007252007252
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Spermidine [[M+H]]	25.0	0.5236985236985237	1067.0	770.1057848538683	0.727699530516432
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Sucrose [[M+Na]]	9.0	0.12742812742812742	1312.6666666666667	2945.054896300616	0.3292605977169735
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Thymine [[M+H]]	22.0	0.8329448329448329	192.22101060341856	169.36797865350405	0.9434919918790886
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Trehalose [[M+Na]]	9.0	0.12742812742812742	1365.8072916666667	3351.2310139170545	0.3292605977169735
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Xanthurenic acid [[M+H]]	22.0	0.8329448329448329	174.67703278081808	100.1338381757433	0.9434919918790886
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	gamma-Glutamylcysteine [[M+H]]	18.0	0.8329448329448329	617.6095192760727	407.52226738006885	0.9434919918790886
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	27.0	0.7466165820041419	1746.4248975459404	2054.622017391899	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	48.0	0.000666000666000666	2798.2534100918037	932.8225098727512	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyinosine [[M+H]]	27.0	0.7545787545787546	1394.4720902967028	1394.1806000000001	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	3-Methylhistidine [[M+Na]]	12.0	0.14185814185814188	162.4894716476995	501.1094279019824	0.35256410256410253
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	31.0	0.4135864135864136	27.475382709470075	9.42973075910487	0.6499215070643642
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	ATP [[M+H]]	16.0	0.344988344988345	85.67567096891771	449.33092042210774	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	36.0	0.14185814185814188	266.5497165006567	156.18425291735747	0.35256410256410253
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Ademetionine [[M+H]]	23.0	0.9497169497169498	255.40176837967834	254.1138742762835	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenine [[M+H]]	32.0	0.344988344988345	6857.128221298457	5581.883339420123	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine phosphate [[M+H]]	48.0	0.000666000666000666	24546.4200316675	7066.357150329092	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine-3'-5'-Diphosphate [[M+H]]	27.0	0.7545787545787546	1681.7687272388112	1896.6135727984656	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Alpha-D-Glucose [[M+Na]]	14.0	0.22843822843822847	3026.8723566581407	5248.895200000001	0.4653371320037987
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Aminoadipate [[M+Na]]	32.0	0.344988344988345	574.4068124342539	350.59434331723025	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Asparagine [[M+NH4]]	5.0	0.012654012654012654	2487.5666286902433	3798.3856428984996	0.09942438513867086
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Biotin [[M+H]]	32.0	0.344988344988345	324.90798648534553	67.2679786665479	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Choline [[M+H]]	41.0	0.029304029304029304	601.3769750304889	98.21783733578094	0.1510989010989011
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Cytidine [[M+H]]	27.0	0.7545787545787546	7032.55005693997	7031.11716955418	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]	25.0	0.9497169497169498	3852.9061067722355	3417.0807920140414	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	24.0	1.0	3849.5540468471418	3412.5065269855204	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	16.0	0.344988344988345	2058.719867131427	3057.9280618911325	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-Galactose [[M+Na]]	15.0	0.2823842823842824	2445.74129749658	3908.95636191813	0.5116223340522406
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-Glucose [[M+Na]]	15.0	0.2823842823842824	2957.914610850108	5142.743200000001	0.5116223340522406
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Deoxyadenosine [[M+H]]	43.0	0.012654012654012654	322.3527649712754	71.60459724118459	0.09942438513867086
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Galactose [[M+Na]]	15.0	0.2823842823842824	2495.966538892529	3919.270090542071	0.5116223340522406
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glucosamine [[M+H]]	26.0	0.8518148518148518	1777.053277530375	1288.6389443134735	0.9561187112207521
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glutamic Acid [[M-H2O+H]]	0.0	0.000666000666000666	9912.38310127084	41396.2706	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glutathione [[M+H]]	48.0	0.000666000666000666	30758.53945219134	9781.308802962605	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Guanosine-5'-Diphosphate [[M+H]]	30.0	0.4908424908424909	79.39228895464962	53.55744875215258	0.718533684313152
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Histidine [[M+H]]	35.0	0.18115218115218118	336.6776580037599	50.958906645421315	0.3985347985347986
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Imidazoleacetic acid [[M+H]]	28.0	0.662004662004662	189.3033105233956	237.10786043800408	0.8306188925081432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Indole-3-Ethanol [[M+H]]	14.0	0.22843822843822847	2017.41991341634	2543.2306763285023	0.4653371320037987
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Inositol [[M+Na]]	17.0	0.4135864135864136	2712.346377681726	4473.33	0.6499215070643642
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid [[M+H]]	29.0	0.5727605727605728	47.41080476262258	35.040716661250215	0.7656695156695157
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Arginine [[M+H]]	37.0	0.1078921078921079	3225.730954180821	1681.894593600714	0.3010033444816054
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Citrulline [[M+H]]	32.0	0.344988344988345	3318.20987235598	2386.633837475073	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Glutamine [[M+H]]	14.0	0.22843822843822847	240.0018544993897	1132.8733658781061	0.4653371320037987
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Threonine [[M+Na]]	12.0	0.14185814185814188	209.01662322543658	406.41865576905053	0.35256410256410253
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Tryptophan [[M+NH4]]	13.0	0.18115218115218118	488.9399402240094	738.7555945590171	0.3985347985347986
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Tyrosine [[M+Na]]	7.0	0.029304029304029304	181.26867221641527	340.6272424782079	0.1510989010989011
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Methionine [[M+H]]	25.5	0.8971665223750612	1928.8648408914514	1764.5659074511202	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	16.0	0.344988344988345	150.18362108726348	222.84334364562957	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	N2-Acetyl-L-ornithine [[M+H]]	22.0	0.8518148518148518	7.714404897799855	6.706343627927095	0.9561187112207521
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Niacin [[M+H]]	30.0	0.4908424908424909	752.8593248329977	490.2308853065228	0.718533684313152
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Nicotinamide [[M+H]]	17.0	0.4135864135864136	1291.9561022935259	1624.9080078420807	0.6499215070643642
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Nicotinamide ribotide [[M+H]]	30.0	0.4908424908424909	169.81560968587144	101.05587077905778	0.718533684313152
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	O-acetyl-L-serine [[M+H]]	28.0	0.662004662004662	341.5979906743603	293.8848472963099	0.8306188925081432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Phenylethyl alcohol [[M+H]]	16.0	0.344988344988345	241.87373711180203	421.27293431356884	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Pidolic Acid [[M+H]]	0.0	0.000666000666000666	10050.867022869159	41192.048800000004	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Proline [[M+NH4]]	14.0	0.22843822843822847	116.371078942428	201.29836273315215	0.4653371320037987
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Spermidine [[M+H]]	13.0	0.18115218115218118	565.4487985137098	677.1973049260657	0.3985347985347986
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Sucrose [[M+Na]]	25.0	0.9484759445469622	3157.788534559736	2975.2090280824923	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Thymine [[M+H]]	25.0	0.9497169497169498	215.05875693219707	334.4810488438012	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Trehalose [[M+Na]]	25.0	0.9497169497169498	3461.4018204840054	3324.9420250109697	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Xanthurenic acid [[M+H]]	16.0	0.344988344988345	87.84593323720554	117.22577469027442	0.5651936715766503
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	gamma-Glutamylcysteine [[M+H]]	37.0	0.1078921078921079	405.704906436978	179.4193776640106	0.3010033444816054
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	11.0	0.5367965367965368	1746.4248975459404	2358.598360655738	0.727699530516432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	30.0	0.004329004329004329	2798.2534100918037	593.5126742656342	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyinosine [[M+H]]	8.0	0.24675324675324672	1394.4720902967028	1895.795081967213	0.46951219512195125
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	3-Methylhistidine [[M+Na]]	13.0	0.7922077922077921	162.4894716476995	337.65208677302866	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	14.0	0.9307359307359306	27.475382709470075	8.902411917974018	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	ATP [[M+H]]	8.0	0.24675324675324672	85.67567096891771	622.4096385542168	0.46951219512195125
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	22.0	0.24675324675324672	266.5497165006567	230.57526327804	0.46951219512195125
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Ademetionine [[M+H]]	7.0	0.17748917748917747	255.40176837967834	580.2409638554217	0.3985347985347986
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenine [[M+H]]	15.0	1.0	6857.128221298457	6783.676731793961	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenosine phosphate [[M+H]]	30.0	0.004329004329004329	24546.4200316675	7617.147540983607	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	10.0	0.42857142857142855	1681.7687272388112	2203.622950819672	0.6518341148691343
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Alpha-D-Glucose [[M+Na]]	24.0	0.12554112554112554	3026.8723566581407	2015.426430986836	0.3292605977169735
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Aminoadipate [[M+Na]]	23.0	0.17748917748917747	574.4068124342539	316.9182948490231	0.3985347985347986
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Asparagine [[M+NH4]]	0.0	0.004329004329004329	2487.5666286902433	5402.4333883684585	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Biotin [[M+H]]	14.0	0.9307359307359306	324.90798648534553	787.710843373494	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Choline [[M+H]]	24.0	0.12554112554112554	601.3769750304889	125.25409836065572	0.3292605977169735
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Cytidine [[M+H]]	8.0	0.24675324675324672	7032.55005693997	11876.545139103488	0.46951219512195125
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]	30.0	0.004329004329004329	3852.9061067722355	503.3323032641421	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	30.0	0.004329004329004329	3849.5540468471418	503.3323032641421	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	26.0	0.05194805194805195	2058.719867131427	533.3484224965707	0.19230769230769235
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-Galactose [[M+Na]]	25.0	0.08225108225108226	2445.74129749658	971.0119017137408	0.2435897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-Glucose [[M+Na]]	24.0	0.12554112554112554	2957.914610850108	2000.745905474965	0.3292605977169735
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Deoxyadenosine [[M+H]]	17.0	0.7922077922077921	322.3527649712754	218.4362139917696	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Galactose [[M+Na]]	25.0	0.08225108225108226	2495.966538892529	971.0119017137408	0.2435897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glucosamine [[M+H]]	14.0	0.9307359307359306	1777.053277530375	1555.1807228915663	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glutamic Acid [[M-H2O+H]]	0.0	0.004329004329004329	9912.38310127084	56890.89698046182	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glutathione [[M+H]]	30.0	0.004329004329004329	30758.53945219134	4496.145404663924	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Guanosine-5'-Diphosphate [[M+H]]	12.0	0.6623376623376623	79.39228895464962	140.0	0.8306188925081432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Histidine [[M+H]]	23.0	0.17748917748917747	336.6776580037599	26.98795180722892	0.3985347985347986
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Imidazoleacetic acid [[M+H]]	11.0	0.5367965367965368	189.3033105233956	218.4362139917696	0.727699530516432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Indole-3-Ethanol [[M+H]]	14.0	0.9307359307359306	2017.41991341634	1394.649923627727	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Inositol [[M+Na]]	24.0	0.12554112554112554	2712.346377681726	2000.745905474965	0.3292605977169735
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-2-Amino-4-[2-Aminophenyl]-4-Oxobutanoic Acid [[M+H]]	10.0	0.42857142857142855	47.41080476262258	65.81147540983606	0.6518341148691343
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Arginine [[M+H]]	17.0	0.7922077922077921	3225.730954180821	3004.0963855421687	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Citrulline [[M+H]]	12.0	0.6623376623376623	3318.20987235598	3577.590361445783	0.8306188925081432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Glutamine [[M+H]]	0.0	0.004329004329004329	240.0018544993897	1765.692729766804	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Threonine [[M+Na]]	22.0	0.24675324675324672	209.01662322543658	29.12482853223594	0.46951219512195125
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Tryptophan [[M+NH4]]	1.0	0.008658008658008658	488.9399402240094	1286.5081967213114	0.07407407407407407
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Tyrosine [[M+Na]]	28.0	0.017316017316017316	181.26867221641527	11.534698616469925	0.11494252873563218
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Methionine [[M+H]]	3.0	0.030303030303030304	1928.8648408914514	3196.8117229129666	0.1510989010989011
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	12.0	0.6623376623376623	150.18362108726348	442.4386915999562	0.8306188925081432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	N2-Acetyl-L-ornithine [[M+H]]	13.0	0.7922077922077921	7.714404897799855	9.101508916323732	0.9186746987951807
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Niacin [[M+H]]	15.0	1.0	752.8593248329977	528.6147540983607	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Nicotinamide [[M+H]]	16.0	0.9307359307359306	1291.9561022935259	846.7469879518072	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Nicotinamide ribotide [[M+H]]	18.0	0.6623376623376623	169.81560968587144	141.9835390946502	0.8306188925081432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	O-acetyl-L-serine [[M+H]]	25.0	0.08225108225108226	341.5979906743603	10.921810699588478	0.2435897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Phenylethyl alcohol [[M+H]]	10.0	0.42857142857142855	241.87373711180203	308.7921847246892	0.6518341148691343
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Pidolic Acid [[M+H]]	0.0	0.004329004329004329	10050.867022869159	59757.788632326825	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Proline [[M+NH4]]	14.0	0.9307359307359306	116.371078942428	40.63055062166963	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Spermidine [[M+H]]	11.0	0.5367965367965368	565.4487985137098	1038.122950819672	0.727699530516432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Sucrose [[M+Na]]	30.0	0.007969413024121784	3157.788534559736	446.70741914692616	0.07407407407407407
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Thymine [[M+H]]	14.0	0.9307359307359306	215.05875693219707	285.0602409638554	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Trehalose [[M+Na]]	30.0	0.004329004329004329	3461.4018204840054	503.3323032641421	0.05555555555555556
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Xanthurenic acid [[M+H]]	14.0	0.9307359307359306	87.84593323720554	83.11859672653722	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	gamma-Glutamylcysteine [[M+H]]	16.0	0.9307359307359306	405.704906436978	284.30266591357423	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	34.0	0.07342657342657342	1746.4248975459404	814.9069767441861	0.22797766749379653
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	42.0	0.0011655011655011655	2798.2534100918037	999.2524752475248	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyinosine [[M+H]]	20.0	0.9452214452214451	1394.4720902967028	1232.3076923076924	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	3-Methylhistidine [[M+Na]]	14.0	0.36596736596736595	162.4894716476995	402.6923076923077	0.5920060331825038
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	33.0	0.10139860139860139	27.475382709470075	3.3922931143398607	0.29133180252583235
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	ATP [[M+H]]	17.0	0.6282051282051282	85.67567096891771	158.07692307692307	0.8170911295911295
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	21.0	1.0	266.5497165006567	225.02210991787743	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Ademetionine [[M+H]]	26.0	0.5337995337995338	255.40176837967834	112.16692079002044	0.727699530516432
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenine [[M+H]]	29.0	0.2948717948717949	6857.128221298457	5018.767441860466	0.5280262373285629
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenosine phosphate [[M+H]]	42.0	0.0011655011655011655	24546.4200316675	8215.384615384615	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	34.0	0.07342657342657342	1681.7687272388112	789.1976744186047	0.22797766749379653
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Alpha-D-Glucose [[M+Na]]	7.0	0.05128205128205128	3026.8723566581407	9835.388502842705	0.19230769230769235
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Aminoadipate [[M+Na]]	39.0	0.008158508158508158	574.4068124342539	60.81812944113693	0.07407407407407407
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Asparagine [[M+NH4]]	22.0	0.9452214452214451	2487.5666286902433	2334.608910891089	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Biotin [[M+H]]	36.0	0.03496503496503496	324.90798648534553	30.629598892839944	0.1510989010989011
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Choline [[M+H]]	42.0	0.0011655011655011655	601.3769750304889	5.525607340989669	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Cytidine [[M+H]]	42.0	0.0011655011655011655	7032.55005693997	1305.047988353742	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]	3.0	0.008158508158508158	3852.9061067722355	6879.965116279071	0.07407407407407407
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	3.0	0.008158508158508158	3849.5540468471418	7120.693069306932	0.07407407407407407
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	4.0	0.013986013986013986	2058.719867131427	9498.420720151613	0.1076923076923077
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-Galactose [[M+Na]]	5.0	0.022144522144522144	2445.74129749658	10555.6854074542	0.12934568142117284
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-Glucose [[M+Na]]	7.0	0.05128205128205128	2957.914610850108	9308.45230574858	0.19230769230769235
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Deoxyadenosine [[M+H]]	19.0	0.8356643356643356	322.3527649712754	241.98357548957676	0.9434919918790886
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Galactose [[M+Na]]	5.0	0.022144522144522144	2495.966538892529	10690.246367656348	0.12934568142117284
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glucosamine [[M+H]]	34.0	0.07342657342657342	1777.053277530375	505.9266372191281	0.22797766749379653
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glutamic Acid [[M-H2O+H]]	39.0	0.008158508158508158	9912.38310127084	1114.776262723257	0.07407407407407407
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glutathione [[M+H]]	42.0	0.0011655011655011655	30758.53945219134	14812.222008834262	0.04079254079254079
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Guanosine-5'-Diphosphate [[M+H]]	25.0	0.6282051282051282	79.39228895464962	64.35003331461215	0.8170911295911295
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Histidine [[M+H]]	27.0	0.4452214452214452	336.6776580037599	102.47489977835389	0.6592702169625246
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Imidazoleacetic acid [[M+H]]	22.0	0.9452214452214451	189.3033105233956	186.19767441860463	0.9935897435897436
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Indole-3-Ethanol [[M+H]]	21.0	1.0	2017.41991341634	1591.3749142050249	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Inositol [[M+Na]]	7.0	0.05128205128205128	2712.346377681726	6830.947567909033	0.19230769230769235
