Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected	Significant
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Oleic acid [[M+Na]]	13.0	0.48484848484848486	431.4095124727459	450.0697244094488	0.8187134502923977	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Palatinose [[M+Na]]	14.0	0.5887445887445888	1182.4619384697212	1926.1481151003168	0.8819714656290533	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Pidolic Acid [[M+H]]	35.0	0.004329004329004329	4971.698207212756	1208.8395326728282	0.12820512820512822	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Proline [[M+NH4]]	1.0	0.004329004329004329	11.24658245555801	186.90117361913707	0.12820512820512822	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Pyridoxal [[M+H]]	8.0	0.13203463203463203	254.34373308830675	798.3729133858269	0.5348355348355349	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Quinolinic Acid [[M-H2O+H]]	11.0	0.30952380952380953	18.31238898364264	31.0826252650622	0.6583793738489871	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Sucrose [[M+Na]]	15.0	0.6991341991341992	1166.230107004143	1699.8477243928194	0.9647550776583035	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Tetracosanoic acid [[M+Na]]	14.0	0.5887445887445888	40.72342418296504	68.47496035264827	0.8819714656290533	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Thymine [[M+H]]	11.0	0.30952380952380953	94.76505802469575	238.65863252375925	0.6583793738489871	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Trehalose [[M+Na]]	14.0	0.5887445887445888	1180.0025700658457	1910.5747254487856	0.8819714656290533	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Xanthurenic acid [[M+H]]	9.0	0.17965367965367965	376.0698935136526	761.7414220183487	0.5535205535205536	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	d-Desthiobiotin [[M+H]]	27.0	0.17965367965367965	1644.8856493148483	1019.8246576424515	0.5535205535205536	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	gamma-Glutamylcysteine [[M+H]]	10.0	0.24025974025974026	1002.2756962661985	1669.3200735643372	0.6125827814569536	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	24.0	0.3434343434343435	3773.043110856488	1951.758389261745	0.681130834976989	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	31.0	0.030303030303030304	6930.888268156424	2671.5973154362414	0.3205128205128205	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyuridine [[M+Na]]	26.0	0.20202020202020204	995.117318435754	788.0337078651685	0.5982905982905984	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	20.0	0.7550505050505051	116.12849162011172	90.19662921348312	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	ATP [[M+H]]	26.0	0.20202020202020204	649.6088007736944	310.1744966442953	0.5982905982905984	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	21.0	0.638888888888889	1043.2674081237913	926.3420681950232	0.9076465764657647	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Ademetionine [[M+H]]	20.0	0.7550505050505051	792.501422754294	600.246573783691	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenine [[M+H]]	20.5	0.68422053468122	6025.283849129594	5550.0	0.957908748553708	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine phosphate [[M+H]]	29.0	0.07323232323232323	22679.98882681564	11103.369127516778	0.47115384615384615	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine-3'-5'-Diphosphate [[M+H]]	24.0	0.3434343434343435	3773.043110856488	1932.738255033557	0.681130834976989	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Alpha-D-Glucose [[M+Na]]	17.0	1.0	872.3936170212767	1451.3825503355704	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Aminoadipate [[M+Na]]	27.0	0.148989898989899	1461.4395551257255	152.80279232111693	0.5462962962962964	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Argininosuccinic acid [[M+H]]	22.0	0.5303030303030304	2583.169713716597	2343.270278424794	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Asparagine [[M+NH4]]	12.0	0.4318181818181819	340.83240223463685	368.6979865771812	0.769675925925926	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Biotin [[M+H]]	16.0	0.8762626262626263	80.25139664804469	170.93193717277487	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Choline [[M+H]]	21.0	0.638888888888889	315.7633558489408	238.64359136776972	0.9076465764657647	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Cytidine [[M+H]]	18.0	1.0	3716.685203094778	2316.1353055289314	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Melibiose [[M+Na]]/D-(+)-Turanose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]	20.0	0.7550505050505051	2342.4850096711803	3337.3839874928854	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	17.0	1.0	368.063588007737	841.2751677852349	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-Galactose [[M+Na]]/Galactose [[M+Na]]	19.0	0.8762626262626263	506.8534816247583	1202.6577181208054	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-Glucose [[M+Na]]	19.0	0.8762626262626263	881.7664410058028	1461.6241610738257	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Deoxyadenosine [[M+H]]	11.0	0.3434343434343435	24.031547436291063	68.35955056179775	0.681130834976989	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glucosamine [[M+H]]	27.0	0.148989898989899	3816.181334622824	3019.797556719023	0.5462962962962964	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glutamic Acid [[M-H2O+H]]	30.0	0.04797979797979798	2987.7678916827854	724.228187919463	0.3694444444444445	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glutathione [[M+H]]	33.0	0.010101010101010102	33740.851473748844	15418.837696335078	0.16908212560386476	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Histidine [[M+H]]	21.0	0.638888888888889	1101.5909090909092	997.7504363001746	0.9076465764657647	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Imidazoleacetic acid [[M+H]]	17.5	1.0	169.0	169.0	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Inositol [[M+Na]]	18.0	1.0	832.0183752417796	1423.5838926174497	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Arginine [[M+H]]	16.0	0.8762626262626263	11558.85493230174	17914.949438202246	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Citrulline [[M+H]]	27.0	0.148989898989899	1205.489484187903	91.94066317626528	0.5462962962962964	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Glutamine [[M+H]]	19.0	0.8762626262626263	79.73977245718405	87.40837696335079	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Histidinol [[M+H]]	22.0	0.5303030303030304	42.47436291065397	8.657402506495544	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Lysine [[M-H2O+H]]	8.0	0.148989898989899	25.149293828676697	67.41011235955055	0.5462962962962964	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	L-Tryptophan [[M+NH4]]	9.0	0.20202020202020204	718.3574238028773	983.4132693844924	0.5982905982905984	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Linoleic acid [[M+Na]]	14.0	0.638888888888889	271.8118955512573	302.3682373472949	0.9076465764657647	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Lipoamide [[M+H]]	4.0	0.030303030303030304	7.884531747322693	28.98201445700363	0.3205128205128205	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	8.0	0.148989898989899	670.6478354313786	1130.96644295302	0.5462962962962964	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	N1-Acetylspermine [[M+Na]]	13.0	0.5303030303030304	22.424242424242426	49.74496644295302	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	N2-Acetyl-L-ornithine [[M+H]]	15.0	0.7550505050505051	185.29352030947777	229.2166266986411	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Nicotinamide [[M+H]]	12.0	0.4318181818181819	1273.207963334288	1719.1275167785234	0.769675925925926	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Nicotinamide ribotide [[M+H]]	11.0	0.3434343434343435	71.34611219853309	99.63220054996536	0.681130834976989	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	O-acetyl-L-serine [[M+H]]	23.0	0.4318181818181819	103.39154129567086	58.86516853932584	0.769675925925926	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Oleic acid [[M+Na]]	20.0	0.7550505050505051	507.5744680851064	542.8053691275168	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Palatinose [[M+Na]]	19.0	0.8762626262626263	2342.4850096711803	4137.6107382550335	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Pidolic Acid [[M+H]]	30.0	0.04797979797979798	6695.080270793037	1239.234899328859	0.3694444444444445	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Proline [[M+NH4]]	14.0	0.638888888888889	42.01403609281008	109.4324540367706	0.9076465764657647	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Pyridoxal [[M+H]]	13.0	0.5303030303030304	500.667765954991	1309.830715532286	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Quinolinic Acid [[M-H2O+H]]	16.0	0.8762626262626263	13.217877094972064	30.781875578650823	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Sucrose [[M+Na]]	16.0	0.8762626262626263	2038.949709864604	3575.217039301143	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Tetracosanoic acid [[M+Na]]	7.0	0.10606060606060606	17.938547486033517	84.5	0.5303030303030303	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Thymine [[M+H]]	22.0	0.5303030303030304	208.94009130405132	166.15168539325842	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Trehalose [[M+Na]]	19.0	0.8762626262626263	2296.3418762088977	3973.224084504661	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Xanthurenic acid [[M+H]]	16.0	0.8762626262626263	150.68617021276597	207.18000378827475	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	d-Desthiobiotin [[M+H]]	13.0	0.5303030303030304	1218.4070466914925	1810.5786516853927	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	gamma-Glutamylcysteine [[M+H]]	35.0	0.0025252525252525255	900.512088974855	343.6966292134831	0.09722222222222222	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	21.0	0.7103729603729605	3773.043110856488	3817.6837888338014	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	37.0	0.12820512820512822	6930.888268156424	4619.945454545455	0.5348355348355349	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyuridine [[M+Na]]	39.0	0.07284382284382285	995.117318435754	685.2421875	0.47115384615384615	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	36.0	0.16491841491841494	116.12849162011172	35.345454545454544	0.5535205535205536	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	ATP [[M+H]]	15.0	0.25932400932400934	649.6088007736944	930.6076422224936	0.631897111327491	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	15.0	0.25932400932400934	1043.2674081237913	1589.0727272727272	0.631897111327491	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Ademetionine [[M+H]]	11.0	0.09731934731934733	792.501422754294	2158.4	0.5136639676113359	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenine [[M+H]]	24.0	1.0	6025.283849129594	4074.191352313788	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenosine phosphate [[M+H]]	35.0	0.20862470862470864	22679.98882681564	17281.91823624906	0.6084887334887336	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	24.0	1.0	3773.043110856488	3556.3690575251	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Alpha-D-Glucose [[M+Na]]	22.0	0.8047785547785549	872.3936170212767	1291.2737619355175	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Aminoadipate [[M+Na]]	23.0	0.9015151515151516	1461.4395551257255	1417.133231687253	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Argininosuccinic acid [[M+H]]	18.0	0.45571095571095577	2583.169713716597	2820.9547422706096	0.7867655513395425	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Asparagine [[M+NH4]]	10.0	0.07284382284382285	340.83240223463685	419.7272727272727	0.47115384615384615	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Biotin [[M+H]]	11.0	0.09731934731934733	80.25139664804469	1153.953125	0.5136639676113359	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Choline [[M+H]]	21.0	0.7103729603729605	315.7633558489408	650.9140625	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Cytidine [[M+H]]	4.0	0.006993006993006993	3716.685203094778	11756.0625	0.15151515151515152	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-(+)-Melibiose [[M+Na]]/D-(+)-Turanose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]	33.0	0.31759906759906764	2342.4850096711803	1011.7636363636364	0.6609494109494111	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	24.0	1.0	368.063588007737	369.3094327794759	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-Galactose [[M+Na]]/Galactose [[M+Na]]	23.0	0.9015151515151516	506.8534816247583	584.446851182101	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-Glucose [[M+Na]]	22.0	0.8047785547785549	881.7664410058028	1281.2552586101558	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Deoxyadenosine [[M+H]]	15.0	0.25932400932400934	24.031547436291063	82.90891182566229	0.631897111327491	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glucosamine [[M+H]]	45.0	0.006993006993006993	3816.181334622824	1588.3359375	0.15151515151515152	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glutamic Acid [[M-H2O+H]]	33.0	0.31759906759906764	2987.7678916827854	2248.4921875	0.6609494109494111	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glutathione [[M+H]]	48.0	0.0011655011655011655	33740.851473748844	14936.003428087395	0.06837606837606838	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Histidine [[M+H]]	34.0	0.25932400932400934	1101.5909090909092	308.3472690139124	0.631897111327491	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Imidazoleacetic acid [[M+H]]	35.5	0.17923391309740488	169.0	122.23636363636363	0.5535205535205536	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Inositol [[M+Na]]	23.0	0.9015151515151516	832.0183752417796	1258.9919178871296	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Arginine [[M+H]]	13.0	0.16491841491841494	11558.85493230174	16941.054316376994	0.5535205535205536	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Citrulline [[M+H]]	24.0	1.0	1205.489484187903	1079.7720250667692	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Glutamine [[M+H]]	11.0	0.09731934731934733	79.73977245718405	309.5266041491392	0.5136639676113359	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Histidinol [[M+H]]	27.0	0.8047785547785549	42.47436291065397	106.12340713684772	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Lysine [[M-H2O+H]]	21.0	0.7103729603729605	25.149293828676697	17.810672578420935	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Tryptophan [[M+NH4]]	8.0	0.03787878787878788	718.3574238028773	1396.890625	0.331439393939394	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Linoleic acid [[M+Na]]	27.0	0.8047785547785549	271.8118955512573	145.82488173582138	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Lipoamide [[M+H]]	3.0	0.004079254079254079	7.884531747322693	30.14822237932429	0.12820512820512822	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	8.0	0.03787878787878788	670.6478354313786	1473.8331558643322	0.331439393939394	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	N1-Acetylspermine [[M+Na]]	20.0	0.6200466200466201	22.424242424242426	38.94242348930685	0.9076465764657647	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	N2-Acetyl-L-ornithine [[M+H]]	19.0	0.534965034965035	185.29352030947777	372.5373771366425	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Nicotinamide [[M+H]]	19.0	0.534965034965035	1273.207963334288	2056.0	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Nicotinamide ribotide [[M+H]]	17.0	0.3828671328671329	71.34611219853309	76.8	0.724186818973549	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	O-acetyl-L-serine [[M+H]]	35.0	0.20862470862470864	103.39154129567086	38.2890625	0.6084887334887336	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Oleic acid [[M+Na]]	19.0	0.534965034965035	507.5744680851064	694.2239550202122	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Palatinose [[M+Na]]	33.0	0.31759906759906764	2342.4850096711803	1011.7636363636364	0.6609494109494111	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Pidolic Acid [[M+H]]	37.0	0.12820512820512822	6695.080270793037	2992.192993174717	0.5348355348355349	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Proline [[M+NH4]]	22.0	0.8047785547785549	42.01403609281008	89.44849246231156	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Pyridoxal [[M+H]]	28.0	0.7103729603729605	500.667765954991	495.2536336231595	0.9657622739018088	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Quinolinic Acid [[M-H2O+H]]	22.0	0.8047785547785549	13.217877094972064	17.810672578420935	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Sucrose [[M+Na]]	32.0	0.3828671328671329	2038.949709864604	945.34375	0.724186818973549	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Tetracosanoic acid [[M+Na]]	15.0	0.25932400932400934	17.938547486033517	77.1500635292359	0.631897111327491	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Thymine [[M+H]]	41.5	0.034805563932913904	208.94009130405132	114.87272727272727	0.3205128205128205	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Trehalose [[M+Na]]	33.0	0.31759906759906764	2296.3418762088977	1011.7636363636364	0.6609494109494111	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Xanthurenic acid [[M+H]]	15.0	0.25932400932400934	150.68617021276597	180.13596592252023	0.631897111327491	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	d-Desthiobiotin [[M+H]]	15.0	0.25932400932400934	1218.4070466914925	2254.163248206399	0.631897111327491	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	gamma-Glutamylcysteine [[M+H]]	49.0	0.0005827505827505828	900.512088974855	219.171875	0.05128205128205128	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	38.0	0.280963480963481	3773.043110856488	2988.1062896849126	0.6413878024047516	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	42.0	0.1205905205905206	6930.888268156424	4308.88499188178	0.5348355348355349	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyuridine [[M+Na]]	2.0	0.0012432012432012432	995.117318435754	1855.8394962622283	0.06837606837606838	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	39.0	0.23185703185703188	116.12849162011172	54.869907711280476	0.6125827814569536	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	ATP [[M+H]]	42.0	0.1205905205905206	649.6088007736944	223.06612173458765	0.5348355348355349	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	31.0	0.778865578865579	1043.2674081237913	588.572591604926	0.9799452544550584	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Ademetionine [[M+H]]	22.0	0.5358197358197359	792.501422754294	1169.3119387502325	0.8351846084639608	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenine [[M+H]]	29.5	0.9077864979090875	6025.283849129594	5273.926836253629	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenosine phosphate [[M+H]]	40.0	0.1892773892773893	22679.98882681564	15426.201631879898	0.5737936604078337	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	36.0	0.39689199689199695	3773.043110856488	2470.94438246957	0.724186818973549	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Alpha-D-Glucose [[M+Na]]	30.0	0.8665112665112666	872.3936170212767	1417.7555679765144	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Aminoadipate [[M+Na]]	38.0	0.280963480963481	1461.4395551257255	769.5807089252211	0.6413878024047516	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Argininosuccinic acid [[M+H]]	13.0	0.09386169386169387	2583.169713716597	4023.9566499235643	0.5136639676113359	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Asparagine [[M+NH4]]	28.0	1.0	340.83240223463685	321.3613727372009	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Biotin [[M+H]]	24.0	0.6943278943278944	80.25139664804469	230.923178949594	0.9615692061735228	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Choline [[M+H]]	32.0	0.6943278943278944	315.7633558489408	224.84614118713648	0.9615692061735228	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Cytidine [[M+H]]	21.0	0.46340326340326343	3716.685203094778	4314.273334978721	0.7929344729344731	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-(+)-Melibiose [[M+Na]]/D-(+)-Turanose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]	36.0	0.384993546056126	2342.4850096711803	2038.434839411737	0.724186818973549	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	28.0	1.0	368.063588007737	382.70811763183286	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-Galactose [[M+Na]]/Galactose [[M+Na]]	31.0	0.778865578865579	506.8534816247583	431.39630444501967	0.9799452544550584	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-Glucose [[M+Na]]	32.0	0.6943278943278944	881.7664410058028	1317.6788044910372	0.9615692061735228	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Deoxyadenosine [[M+H]]	10.0	0.04009324009324009	24.031547436291063	202.91456055304178	0.3418803418803419	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glucosamine [[M+H]]	36.0	0.39689199689199695	3816.181334622824	3254.9126728538695	0.724186818973549	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glutamic Acid [[M-H2O+H]]	56.0	0.0003108003108003108	2987.7678916827854	241.47757577697746	0.05128205128205128	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glutathione [[M+H]]	26.0	0.8665112665112666	33740.851473748844	30149.988087394406	0.9893287715868362	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Histidine [[M+H]]	44.0	0.0721056721056721	1101.5909090909092	755.3923993273634	0.47115384615384615	False
