Molecule List Name	Molecule Name	Molecule Formula	Precursor Ion Formula	Precursor Neutral Formula	Precursor Adduct	Replicate Name	Precursor Mz	Precursor Charge	Total Ion Current Area	Median Peak Area	Total Area	Total Area MS1	Total Background	Total Background MS1	Total Area Ratio	Ratio Dot Product	Total Area Normalized	Max Height	Count Truncated	Collisional Cross Section	Ion Mobility MS1	Ion Mobility Units	Total Area	Normalized Area	Area	Background	Area	Sample Id	Height	Max Height	Explicit Retention Time	Explicit Retention Time Window	Product Mz	Product Charge	Product Ion Formula	Product Neutral Formula	Product Adduct	Molecule List Abundance
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00124-Positive-E10_demultiplexed	560.078951	1	3221373.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00125-Positive-MAT2_demultiplexed	560.078951	1	3162109.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	212.4	34.75	Drift Time (ms)	0+/-2	1.7840E+0	0	0	0+/-2		0	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00126-Positive-MAT1_demultiplexed	560.078951	1	2414715.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00127-Positive-MAT1_demultiplexed	560.078951	1	2143923.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00128-Positive-MAT1_demultiplexed	560.078951	1	2105494.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00129-Positive-MAT2_demultiplexed	560.078951	1	1938624.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00130-Positive-F11_demultiplexed	560.078951	1	2110208	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00131-Positive-G7_demultiplexed	560.078951	1	3386846.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00132-Positive-C1_demultiplexed	560.078951	1	3147158	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00133-Positive-D6_demultiplexed	560.078951	1	3296558	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00134-Positive-C6_demultiplexed	560.078951	1	3465966.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00135-Positive-A8_demultiplexed	560.078951	1	3321226.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	212.4	34.75	Drift Time (ms)	0+/-2	8.0280E+0	0	0	0+/-2		0	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00136-Positive-MAT2_demultiplexed	560.078951	1	3806846.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	212.4	34.75	Drift Time (ms)	0+/-2	3.4276E+1	0	0	0+/-2		0	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00137-Positive-MAT1_demultiplexed	560.078951	1	2439895	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00138-Positive-MAT1_demultiplexed	560.078951	1	2173656.75	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00139-Positive-MAT1_demultiplexed	560.078951	1	2045463.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00140-Positive-MAT2_demultiplexed	560.078951	1	1964416.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00141-Positive-C7_demultiplexed	560.078951	1	2147948.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00142-Positive-B4_demultiplexed	560.078951	1	2953840.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00143-Positive-A3_demultiplexed	560.078951	1	3344600.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00144-Positive-E8_demultiplexed	560.078951	1	3143917.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	212.4	34.75	Drift Time (ms)	0+/-2	4.4600E+0	0	0	0+/-2		0	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00145-Positive-A6_demultiplexed	560.078951	1	3346550.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	212.4	34.75	Drift Time (ms)	0+/-2	2.8544E+1	0	0	0+/-2		0	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00146-Positive-E11_demultiplexed	560.078951	1	3134770.75	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00147-Positive-MAT2_demultiplexed	560.078951	1	3313786.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	212.4	34.75	Drift Time (ms)	0+/-2	0.0000E+0	0	0	0+/-2		0	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00148-Positive-MAT1_demultiplexed	560.078951	1	2523660	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00149-Positive-MAT1_demultiplexed	560.078951	1	2286723.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00150-Positive-MAT1_demultiplexed	560.078951	1	2156467.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00151-Positive-MAT2_demultiplexed	560.078951	1	2010478.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00152-Positive-F12_demultiplexed	560.078951	1	2228273.75	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00153-Positive-A1_demultiplexed	560.078951	1	3230289.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	212.4	34.75	Drift Time (ms)	0+/-2	3.9292E+1	0	0	0+/-2		0	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00154-Positive-MAT2_demultiplexed	560.078951	1	3638771.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00155-Positive-MAT1_demultiplexed	560.078951	1	2545329	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00156-Positive-MAT1_demultiplexed	560.078951	1	2197066.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00157-Positive-MAT1_demultiplexed	560.078951	1	2073558.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00158-Positive-MAT1_demultiplexed	560.078951	1	1998734	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00159-Positive-MAT1_demultiplexed	560.078951	1	3723769	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	212.4	34.75	Drift Time (ms)	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H24N5O14P2	C15H23N5O14P2	[M+H]	Inj00159-Positive-MAT1_demultiplexed2	560.078951	1	3723769	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	None	0+/-2	#N/A	#N/A	#N/A	0+/-2		#N/A	0+/-2			560.078951	1	C15H23N5O14P2	C15H23N5O14P2	[M+H]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00001-Positive-MAT1_demultiplexed	582.060895	1	292516.59375	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00002-Positive-MAT1_demultiplexed	582.060895	1	1098722.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00003-Positive-MAT1_demultiplexed	582.060895	1	1042731.1875	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00004-Positive-MAT1_demultiplexed	582.060895	1	1106604.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00005-Positive-MAT1_demultiplexed	582.060895	1	1068981.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00006-Positive-MAT1_demultiplexed	582.060895	1	1081334.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00007-Positive-MAT1_demultiplexed	582.060895	1	1094416	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00008-Positive-MAT2_demultiplexed	582.060895	1	1094982.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00009-Positive-B9_demultiplexed	582.060895	1	1645479.125	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00010-Positive-D4_demultiplexed	582.060895	1	1993408.375	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00011-Positive-F10_demultiplexed	582.060895	1	2572809.75	1	267	267	0	0	#N/A	#N/A	9.8153%	150	0	217.8	35.66	Drift Time (ms)	66+/-149	2.6671E+2	267	0	66+/-149		150	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00012-Positive-A5_demultiplexed	582.060895	1	2209893.75	1	24	24	0	0	#N/A	#N/A	0.3875%	27	0	217.8	35.66	Drift Time (ms)	66+/-149	2.4084E+1	24	0	66+/-149		27	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00013-Positive-B12_demultiplexed	582.060895	1	2420412.75	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00014-Positive-D8_demultiplexed	582.060895	1	2459489.75	1	6	6	0	0	#N/A	#N/A	0.0896%	7	0	217.8	35.66	Drift Time (ms)	66+/-149	6.2440E+0	6	0	66+/-149		7	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00015-Positive-MAT2_demultiplexed	582.060895	1	2399091.5	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00016-Positive-MAT1_demultiplexed	582.060895	1	1820678.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00017-Positive-MAT1_demultiplexed	582.060895	1	1407793.125	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00018-Positive-MAT1_demultiplexed	582.060895	1	1328368.75	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00019-Positive-MAT2_demultiplexed	582.060895	1	1312384.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00020-Positive-E6_demultiplexed	582.060895	1	1720033.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00021-Positive-C3_demultiplexed	582.060895	1	2587166	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
Other	Adenosine Diphosphate Ribose	C15H23N5O14P2	C15H23N5NaO14P2	C15H23N5O14P2	[M+Na]	Inj00022-Positive-H8_demultiplexed	582.060895	1	2520691.75	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	217.8	35.66	Drift Time (ms)	66+/-149	#N/A	#N/A	#N/A	66+/-149		#N/A	36+/-66			582.060895	1	C15H23N5O14P2	C15H23N5O14P2	[M+Na]	#N/A
