Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
None,PosLow,Adenine [[M+H]],170.0,0.03558113974607408,0.20128759056350481,False
None,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],103.0,0.5887484566129162,0.8443219749998107,False
None,PosLow,Adenosine phosphate [[M+H]],149.0,0.20730552847842554,0.5717163319893018,False
None,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],102.0,0.5615619264959476,0.8443219749998107,False
None,PosLow,Aminoadipate [[M+Na]],103.0,0.5888987865333613,0.8443219749998107,False
None,PosLow,Cytidine [[M+H]],88.0,0.2539060891377557,0.6445308416573798,False
None,PosLow,D-(+)-Melibiose [[M+Na]],98.0,0.4563870635323489,0.7695026659802284,False
None,PosLow,D-(+)-Turanose [[M+Na]],116.5,1.0,1.0,False
None,PosLow,Glucosamine [[M+H]],117.0,1.0,1.0,False
None,PosLow,Glutamic Acid [[M-H2O+H]],114.0,0.9202807369764221,0.9913425360053443,False
None,PosLow,Glutathione [[M+H]],179.0,0.013817608340334858,0.11399526880776258,False
None,PosLow,Histidine [[M+H]],160.0,0.08887510092246949,0.3666097913051866,False
None,PosLow,Imidazoleacetic acid [[M+H]],156.0,0.12325997178667791,0.4437358984320405,False
None,PosLow,Isomaltose [[M+Na]],110.0,0.793560663528738,0.9408683316089229,False
None,PosLow,L-Arginine [[M+H]],172.0,0.029128276875063194,0.1921105140505873,False
None,PosLow,L-Citrulline [[M+H]],85.0,0.20730552847842554,0.5717163319893018,False
None,PosLow,L-Valine [[M+H]],73.0,0.08161459655501915,0.3648338202947769,False
None,PosLow,Maltose [[M+Na]],87.0,0.23743527744557014,0.618581380713459,False
None,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],84.0,0.1932443356854855,0.5616006528707469,False
None,PosLow,Nicotinamide [[M+H]],94.0,0.3677367519739926,0.7525243784318462,False
None,PosLow,O-acetyl-L-serine [[M+H]],52.0,0.009821066437614417,0.09722855773238273,False
None,PosLow,Palatinose [[M+Na]],109.0,0.7634843698100069,0.921767714770618,False
None,PosLow,Pidolic Acid [[M+H]],80.0,0.14396895745262572,0.491480234062412,False
None,PosLow,Spermine [[M+H]],99.5,0.4961162297077115,0.7930886678735272,False
None,PosLow,Sucrose [[M+Na]],105.5,0.6595210360040958,0.8619642242326878,False
None,PosLow,Thymine [[M+H]],151.0,0.1798966589786426,0.5601391702122198,False
None,PosLow,Trehalose [[M+Na]],112.5,0.872627264583079,0.9695573197772617,False
None,PosLow,gamma-Glutamylcysteine [[M+H]],150.0,0.1932443356854855,0.5616006528707469,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],116.0,0.6140447028727741,0.8502157424392257,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],99.0,0.8435630017436775,0.9599165192255641,False
PosHigh,PosLow,2'-Deoxyuridine [[M+Na]],56.0,0.0372500572178399,0.20487531469811945,False
PosHigh,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],143.5,0.08717829424016997,0.3666097913051866,False
PosHigh,PosLow,Ademetionine [[M+H]],144.0,0.08320184287314043,0.3648338202947769,False
PosHigh,PosLow,Adenine [[M+H]],106.0,0.9475534957826844,1.0,False
PosHigh,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],116.0,0.6140447028727741,0.8502157424392257,False
PosHigh,PosLow,Adenosine phosphate [[M+H]],87.0,0.4693280047275964,0.7695026659802284,False
PosHigh,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],116.0,0.6140447028727741,0.8502157424392257,False
PosHigh,PosLow,Aminoadipate [[M+Na]],98.0,0.8093840960528048,0.9539169703479485,False
PosHigh,PosLow,Cytidine [[M+H]],85.5,0.4298493658231275,0.7691230339014984,False
PosHigh,PosLow,D-(+)-Melibiose [[M+Na]],103.0,0.9821354155655305,1.0,False
